"I","PI0","PI1","QI","LI","TI"
1758,57.09,57.09,29.9,11,23
1759,56.39,56.39,0.3,11,23
1760,56.09,56.09,29.9,11,23
1761,55.09,55.09,30,11,23
1762,55,55,3.7,11,23
1763,54.98,54.98,300,11,23
1764,54.09,54.09,30,11,23
1765,53.09,53.09,30,11,23
1766,52.09,52.09,30,11,23
1767,51.09,51.09,30,11,23
1768,50.36,50.36,1.2,11,23
1769,50.09,50.09,30,11,23
1770,50,50,12,11,23
1771,49.09,49.09,30,11,23
1772,49.01,49.01,21.5,11,23
1773,48.09,48.09,30,11,23
1774,47.84,47.84,29.9,11,23
1775,47.59,47.59,29.9,11,23
1776,47.34,47.34,29.9,11,23
1777,47.09,47.09,29.9,11,23
1778,46,46,7,11,23
1779,45,45,3.9,11,23
1780,44.1,44.1,2.7,11,23
1781,43.5,43.5,71.1,11,23
1782,42.5,42.5,53.4,11,23
1783,42.4,42.4,20,11,23
1784,41.5,41.5,53.4,11,23
1785,40.5,40.5,53.4,11,23
1786,40,40,4.9,11,23
1787,39.5,39.5,53.4,11,23
1788,39.4,39.4,20,11,23
1789,38.5,38.5,71.1,11,23
1790,37.4,37.4,10,11,23
1791,37.08,37.08,2,11,23
1792,36,36,0.6,11,23
1793,35,35,53.3,11,23
1794,30,30,166.3,11,23
1795,29.1,29.1,2.7,11,23
1796,27.59,27.59,37,11,23
1797,25,25,190.4,11,23
1798,23.5,23.5,190,11,23
1799,22.34,22.34,37,11,23
1800,22,22,50,11,23
1801,20.13,20.13,52,11,23
1802,20.1,20.1,190,11,23
1803,20,20,92.2,11,23
1804,19,19,7.3,11,23
1805,18,18,1.6,11,23
1806,17.13,17.13,52,11,23
1807,17.09,17.09,37,11,23
1808,17,17,90,11,23
1809,16,16,138,11,23
1810,15.13,15.13,52,11,23
1811,15,15,72,11,23
1812,14.1,14.1,13.9,11,23
1813,14,14,138,11,23
1814,12,12,138,11,23
1815,10,10,243.4,11,23
1816,9.5,9.5,200,11,23
1817,9,9,138,11,23
1818,5,5,98.1,11,23
1819,2,2,10,11,23
1820,1.5,1.5,3.4,11,23
1821,1,1,55.7,11,23
1822,0.5,0.5,285.4,11,23
1823,0.1,0.1,71.1,11,23
1824,0,0,11093.8,11,23
1825,180.3,180.3,14147.1,11,24
1826,180,180,16.1,11,24
1827,150,150,9.1,11,24
1828,140,140,13.7,11,24
1829,130,130,6.5,11,24
1830,128.09,128.09,116.6,11,24
1831,120,120,285.4,11,24
1832,110,110,311.7,11,24
1833,100,100,11.8,11,24
1834,96.55,96.55,12.4,11,24
1835,96.31,96.31,378.6,11,24
1836,90.18,90.18,49.9,11,24
1837,90,90,676.7,11,24
1838,85.18,85.18,40,11,24
1839,85,85,3.6,11,24
1840,80.38,80.38,0.1,11,24
1841,80.18,80.18,29.9,11,24
1842,80,80,6.4,11,24
1843,75.18,75.18,20,11,24
1844,75,75,9.1,11,24
1845,70.18,70.18,9.9,11,24
1846,70,70,63.9,11,24
1847,64.99,64.99,200,11,24
1848,60.97,60.97,5.5,11,24
1849,55.97,55.97,20,11,24
1850,54.98,54.98,300,11,24
1851,53,53,65.6,11,24
1852,50.98,50.98,0.3,11,24
1853,50,50,11.1,11,24
1854,49.01,49.01,19.2,11,24
1855,49,49,49.2,11,24
1856,48.4,48.4,3.7,11,24
1857,47.1,47.1,2.9,11,24
1858,47,47,49.2,11,24
1859,46,46,49.2,11,24
1860,45.66,45.66,1.1,11,24
1861,45,45,59.4,11,24
1862,44,44,65.6,11,24
1863,43.18,43.18,27.9,11,24
1864,42.4,42.4,20,11,24
1865,42.34,42.34,10.9,11,24
1866,42.18,42.18,27.9,11,24
1867,41.18,41.18,27.9,11,24
1868,40.18,40.18,28,11,24
1869,40,40,4.4,11,24
1870,39.4,39.4,20,11,24
1871,39.18,39.18,28,11,24
1872,38.18,38.18,28,11,24
1873,37.4,37.4,10,11,24
1874,37.18,37.18,28,11,24
1875,36.18,36.18,28,11,24
1876,35.18,35.18,28,11,24
1877,35,35,52.9,11,24
1878,34.18,34.18,28,11,24
1879,34.09,34.09,1.7,11,24
1880,33.18,33.18,28,11,24
1881,32.93,32.93,28,11,24
1882,32.68,32.68,28,11,24
1883,32.43,32.43,28,11,24
1884,32.18,32.18,28,11,24
1885,32.1,32.1,2.8,11,24
1886,30,30,168.5,11,24
1887,29,29,0.6,11,24
1888,25,25,190.4,11,24
1889,23.5,23.5,190,11,24
1890,20.13,20.13,52,11,24
1891,20.1,20.1,190,11,24
1892,20,20,142.1,11,24
1893,19,19,7.3,11,24
1894,18,18,2.4,11,24
1895,17.13,17.13,52,11,24
1896,17.1,17.1,11.4,11,24
1897,17,17,90,11,24
1898,16,16,138,11,24
1899,15.13,15.13,52,11,24
1900,15,15,72,11,24
1901,14,14,138,11,24
1902,12.68,12.68,36.7,11,24
1903,12,12,138,11,24
1904,10,10,243.8,11,24
1905,9.5,9.5,200,11,24
1906,9,9,138,11,24
1907,7.43,7.43,36.7,11,24
1908,5,5,98.1,11,24
1909,2.18,2.18,36.7,11,24
1910,2,2,10,11,24
1911,1.5,1.5,2.6,11,24
1912,1,1,52.9,11,24
1913,0.5,0.5,303.7,11,24
1914,0.4,0.4,4.8,11,24
1915,0.1,0.1,72.2,11,24
1916,0,0,10580.9,11,24
1917,0,0,-11733.6,11,1
1918,0.1,0.1,-1,11,1
1919,0.6,0.6,-8.5,11,1
1920,0.7,0.7,-65.4,11,1
1921,1,1,-4.3,11,1
1922,1.02,1.02,-84,11,1
1923,1.5,1.5,-24.3,11,1
1924,2.5,2.5,-11.5,11,1
1925,4,4,-332.9,11,1
1926,4.5,4.5,-95.1,11,1
1927,5,5,-150,11,1
1928,6,6,-397.8,11,1
1929,7,7,-34.6,11,1
1930,7.04,7.04,-410.8,11,1
1931,8.02,8.02,-17,11,1
1932,8.25,8.25,-14.4,11,1
1933,9.03,9.03,-5,11,1
1934,11,11,-451.8,11,1
1935,12.01,12.01,-72,11,1
1936,15,15,-20,11,1
1937,16.01,16.01,-55,11,1
1938,16.03,16.03,-4,11,1
1939,16.25,16.25,-19,11,1
1940,20,20,-29.5,11,1
1941,20.02,20.02,-19,11,1
1942,20.8,20.8,-121.6,11,1
1943,21,21,-7.5,11,1
1944,22.03,22.03,-12,11,1
1945,22.1,22.1,-121.6,11,1
1946,24,24,-4.8,11,1
1947,25,25,-5.2,11,1
1948,26,26,-4.9,11,1
1949,26.3,26.3,-121.6,11,1
1950,26.8,26.8,-6.8,11,1
1951,27.7,27.7,-72.2,11,1
1952,28.01,28.01,-80,11,1
1953,29.6,29.6,-121.6,11,1
1954,30,30,-3.2,11,1
1955,30.4,30.4,-139.3,11,1
1956,31,31,-72.2,11,1
1957,32.01,32.01,-20,11,1
1958,33.03,33.03,-11,11,1
1959,34.01,34.01,-193,11,1
1960,34.02,34.02,-20,11,1
1961,34.8,34.8,-72.8,11,1
1962,35,35,-12.4,11,1
1963,35.2,35.2,-72.8,11,1
1964,35.5,35.5,-93.1,11,1
1965,36.1,36.1,-285.3,11,1
1966,37.4,37.4,-285.3,11,1
1967,37.51,37.51,-93.1,11,1
1968,38,38,-108,11,1
1969,38.01,38.01,-38,11,1
1970,38.02,38.02,-30,11,1
1971,39,39,-139.3,11,1
1972,39.01,39.01,-22,11,1
1973,39.5,39.5,-285.3,11,1
1974,39.52,39.52,-93.1,11,1
1975,40,40,-87.7,11,1
1976,40.03,40.03,-16,11,1
1977,40.2,40.2,-285.3,11,1
1978,40.89,40.89,-50,11,1
1979,40.99,40.99,-50,11,1
1980,41.01,41.01,-40,11,1
1981,41.09,41.09,-50,11,1
1982,41.19,41.19,-50,11,1
1983,41.53,41.53,-92.4,11,1
1984,42.03,42.03,-18,11,1
1985,42.5,42.5,-20,11,1
1986,43,43,-80,11,1
1987,43.12,43.12,-50,11,1
1988,43.22,43.22,-50,11,1
1989,43.32,43.32,-50,11,1
1990,43.42,43.42,-50,11,1
1991,43.56,43.56,-72,11,1
1992,45,45,-30.4,11,1
1993,45.13,45.13,-45,11,1
1994,46,46,-80,11,1
1995,46.02,46.02,-20,11,1
1996,47.36,47.36,-50,11,1
1997,47.46,47.46,-50,11,1
1998,47.5,47.5,-0.1,11,1
1999,47.56,47.56,-50,11,1
2000,47.66,47.66,-50,11,1
2001,49,49,-80,11,1
2002,50.13,50.13,-45,11,1
2003,50.5,50.5,-0.1,11,1
2004,55.13,55.13,-45,11,1
2005,65.5,65.5,-35,11,1
2006,70,70,-21,11,1
2007,70.04,70.04,-75.9,11,1
2008,72.7,72.7,-61.8,11,1
2009,73.34,73.34,-21,11,1
2010,73.38,73.38,-75.9,11,1
2011,73.5,73.5,-10,11,1
2012,75.6,75.6,-72.8,11,1
2013,76.69,76.69,-21,11,1
2014,76.73,76.73,-75.9,11,1
2015,79.5,79.5,-10,11,1
2016,80.03,80.03,-21,11,1
2017,80.07,80.07,-76,11,1
2018,80.1,80.1,-8,11,1
2019,130.01,130.01,-190,11,1
2020,133.12,133.12,-192,11,1
2021,145,145,-21,11,1
2022,145.01,145.01,-10.3,11,1
2023,160,160,-2341.3,11,1
2024,180,180,-888.6,11,1
2025,180.3,180.3,-54.8,11,1
2026,0,0,-11744.6,11,2
2027,0.1,0.1,-1,11,2
2028,0.6,0.6,-8.5,11,2
2029,0.7,0.7,-62.1,11,2
2030,1,1,-4.3,11,2
2031,1.02,1.02,-84,11,2
2032,1.5,1.5,-21.8,11,2
2033,2.5,2.5,-11.8,11,2
2034,4,4,-298.4,11,2
2035,4.5,4.5,-87,11,2
2036,5,5,-150,11,2
2037,6,6,-344.2,11,2
2038,7,7,-23.3,11,2
2039,7.04,7.04,-382.8,11,2
2040,8.02,8.02,-17,11,2
2041,8.25,8.25,-9.4,11,2
2042,9.03,9.03,-5,11,2
2043,11,11,-376.7,11,2
2044,12.01,12.01,-36,11,2
2045,15,15,-20,11,2
2046,16.03,16.03,-4,11,2
2047,20,20,-29.5,11,2
2048,20.02,20.02,-19,11,2
2049,20.8,20.8,-121.6,11,2
2050,21,21,-7.5,11,2
2051,22.03,22.03,-12,11,2
2052,22.1,22.1,-121.6,11,2
2053,22.2,22.2,-6.8,11,2
2054,24,24,-4.8,11,2
2055,25,25,-5.2,11,2
2056,26,26,-4.9,11,2
2057,26.3,26.3,-121.6,11,2
2058,27.7,27.7,-72.2,11,2
2059,28.01,28.01,-72,11,2
2060,29.6,29.6,-121.6,11,2
2061,30,30,-3.2,11,2
2062,30.4,30.4,-139.3,11,2
2063,31,31,-72.2,11,2
2064,32.01,32.01,-20,11,2
2065,33.03,33.03,-11,11,2
2066,34.01,34.01,-168,11,2
2067,34.02,34.02,-20,11,2
2068,34.8,34.8,-72.8,11,2
2069,35,35,-12.4,11,2
2070,35.2,35.2,-72.8,11,2
2071,36.1,36.1,-285.3,11,2
2072,37.4,37.4,-285.3,11,2
2073,38,38,-108,11,2
2074,38.01,38.01,-38,11,2
2075,38.02,38.02,-30,11,2
2076,39,39,-139.3,11,2
2077,39.01,39.01,-66,11,2
2078,39.5,39.5,-285.3,11,2
2079,40,40,-87.7,11,2
2080,40.03,40.03,-16,11,2
2081,40.2,40.2,-285.3,11,2
2082,40.89,40.89,-50,11,2
2083,40.99,40.99,-50,11,2
2084,41.01,41.01,-38,11,2
2085,41.09,41.09,-50,11,2
2086,41.19,41.19,-50,11,2
2087,42.03,42.03,-18,11,2
2088,42.5,42.5,-20,11,2
2089,43,43,-80,11,2
2090,43.12,43.12,-50,11,2
2091,43.22,43.22,-50,11,2
2092,43.32,43.32,-50,11,2
2093,43.42,43.42,-50,11,2
2094,43.56,43.56,-72,11,2
2095,45,45,-30.4,11,2
2096,45.13,45.13,-45,11,2
2097,46,46,-80,11,2
2098,46.02,46.02,-20,11,2
2099,47.36,47.36,-50,11,2
2100,47.46,47.46,-50,11,2
2101,47.5,47.5,-0.1,11,2
2102,47.56,47.56,-50,11,2
2103,47.66,47.66,-50,11,2
2104,49,49,-80,11,2
2105,50.13,50.13,-45,11,2
2106,50.5,50.5,-0.1,11,2
2107,55.13,55.13,-45,11,2
2108,65.5,65.5,-35,11,2
2109,70,70,-96.9,11,2
2110,72.7,72.7,-61.8,11,2
2111,73.34,73.34,-96.9,11,2
2112,73.5,73.5,-10,11,2
2113,75.6,75.6,-72.8,11,2
2114,76.69,76.69,-96.9,11,2
2115,79.5,79.5,-10,11,2
2116,80.03,80.03,-97,11,2
2117,80.1,80.1,-50,11,2
2118,130.01,130.01,-195,11,2
2119,133.12,133.12,-192,11,2
2120,145,145,-21,11,2
2121,145.01,145.01,-10.3,11,2
2122,160,160,-2341.3,11,2
2123,180,180,-888.6,11,2
2124,180.3,180.3,-54.4,11,2
2125,0,0,-11371.8,11,3
2126,0.1,0.1,-1,11,3
2127,0.6,0.6,-8.5,11,3
2128,0.7,0.7,-58.8,11,3
2129,1,1,-4.3,11,3
2130,1.02,1.02,-84,11,3
2131,1.5,1.5,-18.1,11,3
2132,2.5,2.5,-12.9,11,3
2133,4,4,-247.3,11,3
2134,4.5,4.5,-78.1,11,3
2135,5,5,-150,11,3
2136,6,6,-324.8,11,3
2137,7,7,-16.3,11,3
2138,7.04,7.04,-385.1,11,3
2139,8.02,8.02,-17,11,3
2140,8.25,8.25,-8.5,11,3
2141,9.03,9.03,-5,11,3
2142,11,11,-361.1,11,3
2143,12.01,12.01,-36,11,3
2144,15,15,-20,11,3
2145,16.03,16.03,-4,11,3
2146,20,20,-29.5,11,3
2147,20.02,20.02,-19,11,3
2148,20.8,20.8,-121.6,11,3
2149,21,21,-7.5,11,3
2150,22.03,22.03,-12,11,3
2151,22.1,22.1,-121.6,11,3
2152,22.2,22.2,-6.8,11,3
2153,24,24,-4.8,11,3
2154,25,25,-5.1,11,3
2155,26,26,-4.9,11,3
2156,26.3,26.3,-121.6,11,3
2157,27.7,27.7,-72.2,11,3
2158,28.01,28.01,-72,11,3
2159,29.6,29.6,-121.6,11,3
2160,30,30,-3.2,11,3
2161,30.4,30.4,-139.3,11,3
2162,31,31,-72.2,11,3
2163,32.01,32.01,-20,11,3
2164,34.01,34.01,-168,11,3
2165,34.02,34.02,-20,11,3
2166,34.8,34.8,-72.8,11,3
2167,35,35,-12.4,11,3
2168,35.2,35.2,-72.8,11,3
2169,36.1,36.1,-285.3,11,3
2170,37.4,37.4,-285.3,11,3
2171,38,38,-58.9,11,3
2172,38.01,38.01,-38,11,3
2173,38.02,38.02,-30,11,3
2174,39,39,-139.3,11,3
2175,39.01,39.01,-66,11,3
2176,39.5,39.5,-285.3,11,3
2177,40,40,-87.8,11,3
2178,40.03,40.03,-16,11,3
2179,40.2,40.2,-285.3,11,3
2180,40.89,40.89,-50,11,3
2181,40.99,40.99,-50,11,3
2182,41.01,41.01,-38,11,3
2183,41.09,41.09,-50,11,3
2184,41.19,41.19,-50,11,3
2185,41.9,41.9,-49.1,11,3
2186,42.03,42.03,-18,11,3
2187,42.5,42.5,-20,11,3
2188,43,43,-80,11,3
2189,43.12,43.12,-50,11,3
2190,43.22,43.22,-50,11,3
2191,43.32,43.32,-50,11,3
2192,43.42,43.42,-50,11,3
2193,43.56,43.56,-72,11,3
2194,45,45,-30.4,11,3
2195,45.13,45.13,-45,11,3
2196,46,46,-80,11,3
2197,46.02,46.02,-20,11,3
2198,47.36,47.36,-50,11,3
2199,47.46,47.46,-50,11,3
2200,47.5,47.5,-0.1,11,3
2201,47.56,47.56,-50,11,3
2202,47.66,47.66,-50,11,3
2203,49,49,-80,11,3
2204,50.13,50.13,-45,11,3
2205,50.5,50.5,-0.1,11,3
2206,55.13,55.13,-45,11,3
2207,65.5,65.5,-35,11,3
2208,70,70,-104,11,3
2209,72.7,72.7,-61.8,11,3
2210,73.34,73.34,-104,11,3
2211,73.5,73.5,-10,11,3
2212,75.6,75.6,-72.8,11,3
2213,76.69,76.69,-104,11,3
2214,79.5,79.5,-10,11,3
2215,80.03,80.03,-104,11,3
2216,80.1,80.1,-50,11,3
2217,130.01,130.01,-220,11,3
2218,133.12,133.12,-192,11,3
2219,145,145,-21,11,3
2220,145.01,145.01,-10.3,11,3
2221,160,160,-2341.3,11,3
2222,180,180,-888.6,11,3
2223,180.3,180.3,-54.4,11,3
2224,0,0,-11220.5,11,4
2225,0.1,0.1,-1,11,4
2226,0.6,0.6,-8.5,11,4
2227,0.7,0.7,-51.3,11,4
2228,1,1,-4.3,11,4
2229,1.02,1.02,-84,11,4
2230,1.5,1.5,-15.5,11,4
2231,2.5,2.5,-12.7,11,4
2232,4,4,-220.6,11,4
2233,4.5,4.5,-66.3,11,4
2234,5,5,-300,11,4
2235,6,6,-304.5,11,4
2236,7,7,-9.5,11,4
2237,7.04,7.04,-381.7,11,4
2238,8.02,8.02,-17,11,4
2239,8.25,8.25,-9.2,11,4
2240,9.03,9.03,-5,11,4
2241,11,11,-340.1,11,4
2242,12.01,12.01,-36,11,4
2243,15,15,-20,11,4
2244,16.03,16.03,-4,11,4
2245,20,20,-29.5,11,4
2246,20.02,20.02,-19,11,4
2247,20.8,20.8,-121.6,11,4
2248,21,21,-7.5,11,4
2249,22.03,22.03,-12,11,4
2250,22.1,22.1,-121.6,11,4
2251,22.2,22.2,-6.8,11,4
2252,24,24,-4.8,11,4
2253,25,25,-5.1,11,4
2254,26,26,-4.9,11,4
2255,26.3,26.3,-121.6,11,4
2256,27.7,27.7,-72.2,11,4
2257,28.01,28.01,-72,11,4
2258,29.6,29.6,-121.6,11,4
2259,30,30,-3.2,11,4
2260,30.4,30.4,-139.3,11,4
2261,31,31,-72.2,11,4
2262,32.01,32.01,-20,11,4
2263,34.01,34.01,-168,11,4
2264,34.02,34.02,-20,11,4
2265,34.8,34.8,-72.8,11,4
2266,35,35,-12.4,11,4
2267,35.2,35.2,-72.8,11,4
2268,36.1,36.1,-285.3,11,4
2269,37.4,37.4,-285.3,11,4
2270,38,38,-58.9,11,4
2271,38.01,38.01,-38,11,4
2272,38.02,38.02,-30,11,4
2273,39,39,-139.3,11,4
2274,39.01,39.01,-66,11,4
2275,39.5,39.5,-285.3,11,4
2276,40,40,-87.8,11,4
2277,40.03,40.03,-16,11,4
2278,40.2,40.2,-285.3,11,4
2279,40.89,40.89,-50,11,4
2280,40.99,40.99,-50,11,4
2281,41.01,41.01,-38,11,4
2282,41.09,41.09,-50,11,4
2283,41.19,41.19,-50,11,4
2284,42.03,42.03,-18,11,4
2285,42.4,42.4,-49.1,11,4
2286,42.5,42.5,-20,11,4
2287,43,43,-80,11,4
2288,43.12,43.12,-50,11,4
2289,43.22,43.22,-50,11,4
2290,43.32,43.32,-50,11,4
2291,43.42,43.42,-50,11,4
2292,43.56,43.56,-72,11,4
2293,45,45,-30.4,11,4
2294,45.13,45.13,-45,11,4
2295,46,46,-80,11,4
2296,46.02,46.02,-20,11,4
2297,47.36,47.36,-50,11,4
2298,47.46,47.46,-50,11,4
2299,47.5,47.5,-0.1,11,4
2300,47.56,47.56,-50,11,4
2301,47.66,47.66,-50,11,4
2302,49,49,-80,11,4
2303,50.13,50.13,-45,11,4
2304,50.5,50.5,-0.1,11,4
2305,55.13,55.13,-45,11,4
2306,65.5,65.5,-35,11,4
2307,70,70,-104,11,4
2308,72.7,72.7,-61.8,11,4
2309,73.34,73.34,-104,11,4
2310,73.5,73.5,-10,11,4
2311,75.6,75.6,-72.8,11,4
2312,76.69,76.69,-104,11,4
2313,79.5,79.5,-10,11,4
2314,80.03,80.03,-104,11,4
2315,80.1,80.1,-50,11,4
2316,130.01,130.01,-220,11,4
2317,133.12,133.12,-192,11,4
2318,145,145,-21,11,4
2319,145.01,145.01,-10.3,11,4
2320,160,160,-2341.3,11,4
2321,180,180,-738.7,11,4
2322,180.3,180.3,-54.4,11,4
2323,0,0,-10831.8,11,5
2324,0.1,0.1,-1,11,5
2325,0.6,0.6,-8.5,11,5
2326,0.7,0.7,-45.5,11,5
2327,1,1,-4.3,11,5
2328,1.02,1.02,-84,11,5
2329,1.5,1.5,-12.4,11,5
2330,2.5,2.5,-14.2,11,5
2331,4,4,-182.6,11,5
2332,4.5,4.5,-55.8,11,5
2333,5,5,-300,11,5
2334,6,6,-279.9,11,5
2335,7,7,-9.9,11,5
2336,7.04,7.04,-330.6,11,5
2337,8.02,8.02,-17,11,5
2338,8.25,8.25,-8.6,11,5
2339,9.03,9.03,-5,11,5
2340,11,11,-209.4,11,5
2341,12.01,12.01,-36,11,5
2342,15,15,-20,11,5
2343,16.03,16.03,-4,11,5
2344,20,20,-29.5,11,5
2345,20.02,20.02,-19,11,5
2346,20.8,20.8,-121.6,11,5
2347,21,21,-7.5,11,5
2348,22.03,22.03,-12,11,5
2349,22.1,22.1,-121.6,11,5
2350,22.2,22.2,-6.8,11,5
2351,24,24,-4.8,11,5
2352,25,25,-5.1,11,5
2353,26,26,-4.9,11,5
2354,26.3,26.3,-121.6,11,5
2355,27.7,27.7,-72.2,11,5
2356,28.01,28.01,-72,11,5
2357,29.6,29.6,-121.6,11,5
2358,30,30,-3.2,11,5
2359,30.4,30.4,-139.3,11,5
2360,31,31,-72.2,11,5
2361,32.01,32.01,-20,11,5
2362,34.01,34.01,-168,11,5
2363,34.02,34.02,-20,11,5
2364,34.8,34.8,-72.8,11,5
2365,35,35,-12.4,11,5
2366,35.2,35.2,-72.8,11,5
2367,36.1,36.1,-285.3,11,5
2368,37.4,37.4,-285.3,11,5
2369,38,38,-58.9,11,5
2370,38.01,38.01,-38,11,5
2371,38.02,38.02,-30,11,5
2372,39,39,-139.3,11,5
2373,39.01,39.01,-66,11,5
2374,39.5,39.5,-285.3,11,5
2375,40,40,-87.8,11,5
2376,40.03,40.03,-16,11,5
2377,40.2,40.2,-285.3,11,5
2378,40.89,40.89,-50,11,5
2379,40.99,40.99,-50,11,5
2380,41.01,41.01,-38,11,5
2381,41.09,41.09,-50,11,5
2382,41.19,41.19,-50,11,5
2383,42.03,42.03,-18,11,5
2384,42.5,42.5,-20,11,5
2385,43,43,-80,11,5
2386,43.12,43.12,-50,11,5
2387,43.2,43.2,-49.1,11,5
2388,43.22,43.22,-50,11,5
2389,43.32,43.32,-50,11,5
2390,43.42,43.42,-50,11,5
2391,43.56,43.56,-72,11,5
2392,45,45,-30.4,11,5
2393,45.13,45.13,-45,11,5
2394,46,46,-80,11,5
2395,46.02,46.02,-20,11,5
2396,47.36,47.36,-50,11,5
2397,47.46,47.46,-50,11,5
2398,47.5,47.5,-0.1,11,5
2399,47.56,47.56,-50,11,5
2400,47.66,47.66,-50,11,5
2401,49,49,-80,11,5
2402,50.13,50.13,-45,11,5
2403,50.5,50.5,-0.1,11,5
2404,55.13,55.13,-45,11,5
2405,65.5,65.5,-35,11,5
2406,70,70,-104,11,5
2407,72.7,72.7,-61.8,11,5
2408,73.34,73.34,-104,11,5
2409,73.5,73.5,-10,11,5
2410,75.6,75.6,-72.8,11,5
2411,76.69,76.69,-104,11,5
2412,79.5,79.5,-10,11,5
2413,80.03,80.03,-104,11,5
2414,80.1,80.1,-100,11,5
2415,130.01,130.01,-220,11,5
2416,133.12,133.12,-192,11,5
2417,145,145,-21,11,5
2418,145.01,145.01,-10.3,11,5
2419,160,160,-2341.3,11,5
2420,180,180,-738.6,11,5
2421,180.3,180.3,-54.4,11,5
2422,0,0,-10498.1,11,6
2423,0.1,0.1,-1,11,6
2424,0.6,0.6,-8.5,11,6
2425,0.7,0.7,-38,11,6
2426,1,1,-4.3,11,6
2427,1.02,1.02,-84,11,6
2428,1.5,1.5,-9.5,11,6
2429,2.5,2.5,-19.1,11,6
2430,4,4,-166.7,11,6
2431,4.5,4.5,-47.1,11,6
2432,5,5,-300,11,6
2433,6,6,-250.5,11,6
2434,7,7,-14.6,11,6
2435,7.04,7.04,-313.7,11,6
2436,8.02,8.02,-17,11,6
2437,8.25,8.25,-8.3,11,6
2438,9.03,9.03,-5,11,6
2439,11,11,-191.1,11,6
2440,12.01,12.01,-36,11,6
2441,15,15,-20,11,6
2442,16.03,16.03,-4,11,6
2443,20,20,-29.5,11,6
2444,20.02,20.02,-19,11,6
2445,20.8,20.8,-121.6,11,6
2446,21,21,-7.5,11,6
2447,22.03,22.03,-12,11,6
2448,22.1,22.1,-121.6,11,6
2449,22.2,22.2,-6.8,11,6
2450,24,24,-4.8,11,6
2451,25,25,-5.3,11,6
2452,26,26,-4.9,11,6
2453,26.3,26.3,-121.6,11,6
2454,27.7,27.7,-72.2,11,6
2455,28.01,28.01,-72,11,6
2456,29.6,29.6,-121.6,11,6
2457,30,30,-3.2,11,6
2458,30.4,30.4,-139.3,11,6
2459,31,31,-72.2,11,6
2460,32.01,32.01,-20,11,6
2461,34.01,34.01,-168,11,6
2462,34.02,34.02,-20,11,6
2463,34.8,34.8,-72.8,11,6
2464,35,35,-12.4,11,6
2465,35.2,35.2,-72.8,11,6
2466,36.1,36.1,-285.3,11,6
2467,37.4,37.4,-285.3,11,6
2468,38,38,-58.9,11,6
2469,38.01,38.01,-38,11,6
2470,38.02,38.02,-30,11,6
2471,39,39,-139.3,11,6
2472,39.01,39.01,-66,11,6
2473,39.5,39.5,-285.3,11,6
2474,40,40,-87.6,11,6
2475,40.03,40.03,-16,11,6
2476,40.2,40.2,-285.3,11,6
2477,40.89,40.89,-50,11,6
2478,40.99,40.99,-50,11,6
2479,41.01,41.01,-38,11,6
2480,41.09,41.09,-50,11,6
2481,41.19,41.19,-50,11,6
2482,42.03,42.03,-18,11,6
2483,42.5,42.5,-20,11,6
2484,43,43,-80,11,6
2485,43.12,43.12,-50,11,6
2486,43.22,43.22,-50,11,6
2487,43.32,43.32,-50,11,6
2488,43.42,43.42,-50,11,6
2489,43.56,43.56,-72,11,6
2490,45,45,-30.4,11,6
2491,45.13,45.13,-45,11,6
2492,46,46,-80,11,6
2493,46.02,46.02,-20,11,6
2494,46.4,46.4,-49.1,11,6
2495,47.36,47.36,-50,11,6
2496,47.46,47.46,-50,11,6
2497,47.5,47.5,-0.1,11,6
2498,47.56,47.56,-50,11,6
2499,47.66,47.66,-50,11,6
2500,49,49,-80,11,6
2501,50.13,50.13,-45,11,6
2502,50.5,50.5,-0.1,11,6
2503,55.13,55.13,-45,11,6
2504,65.5,65.5,-35,11,6
2505,70,70,-104,11,6
2506,72.7,72.7,-61.8,11,6
2507,73.34,73.34,-104,11,6
2508,73.5,73.5,-10,11,6
2509,75.6,75.6,-72.8,11,6
2510,76.69,76.69,-104,11,6
2511,79.5,79.5,-10,11,6
2512,80.03,80.03,-104,11,6
2513,80.1,80.1,-50,11,6
2514,130.01,130.01,-232,11,6
2515,133.12,133.12,-192,11,6
2516,145,145,-21,11,6
2517,145.01,145.01,-10.3,11,6
2518,160,160,-2341.3,11,6
2519,180,180,-738.6,11,6
2520,180.3,180.3,-54.4,11,6
2521,0,0,-10112.1,11,7
2522,0.1,0.1,-1,11,7
2523,0.6,0.6,-8.5,11,7
2524,0.7,0.7,-35.9,11,7
2525,1,1,-4.3,11,7
2526,1.02,1.02,-84,11,7
2527,1.5,1.5,-5.6,11,7
2528,2.5,2.5,-24.2,11,7
2529,4,4,-153.1,11,7
2530,4.5,4.5,-35.5,11,7
2531,5,5,-300,11,7
2532,6,6,-236.2,11,7
2533,7,7,-15.4,11,7
2534,7.04,7.04,-306.4,11,7
2535,8.02,8.02,-17,11,7
2536,8.25,8.25,-8.2,11,7
2537,9.03,9.03,-5,11,7
2538,11,11,-225.7,11,7
2539,12.01,12.01,-72,11,7
2540,15,15,-20,11,7
2541,16.01,16.01,-55,11,7
2542,16.03,16.03,-4,11,7
2543,20,20,-29.5,11,7
2544,20.02,20.02,-19,11,7
2545,20.8,20.8,-121.6,11,7
2546,21,21,-7.5,11,7
2547,22.03,22.03,-12,11,7
2548,22.1,22.1,-121.6,11,7
2549,22.2,22.2,-6.8,11,7
