"I","PI0","PI1","QI","LI","TI"
1675,7,7,-25,12,13
1676,8,8,-25,12,13
1677,9,9,-25,12,13
1678,10,10,-25,12,13
1679,10.11,10.11,-115,12,13
1680,11,11,-25,12,13
1681,11.14,11.14,-115,12,13
1682,12,12,-25,12,13
1683,12.17,12.17,-115,12,13
1684,13.2,13.2,-115,12,13
1685,30.69,30.69,-10,12,13
1686,40.69,40.69,-10,12,13
1687,86.69,86.69,-25,12,13
1688,88.69,88.69,-25,12,13
1689,125.56,125.56,-10,12,13
1690,130.07,130.07,-637,12,13
1691,130.97,130.97,-12,12,13
1692,131.69,131.69,-12,12,13
1693,160,160,-73,12,13
1694,180.01,180.01,-253.8,12,13
1695,180.3,180.3,-65,12,13
1696,0,0,-6851.8,12,14
1697,0.1,0.1,-90,12,14
1698,0.12,0.12,-90,12,14
1699,0.14,0.14,-30,12,14
1700,0.15,0.15,-15,12,14
1701,0.16,0.16,-30,12,14
1702,0.2,0.2,-280,12,14
1703,3,3,-560,12,14
1704,3.1,3.1,-120,12,14
1705,3.3,3.3,-100,12,14
1706,3.5,3.5,-120,12,14
1707,7,7,-25,12,14
1708,8,8,-25,12,14
1709,9,9,-25,12,14
1710,10,10,-25,12,14
1711,10.11,10.11,-115,12,14
1712,11,11,-25,12,14
1713,11.14,11.14,-115,12,14
1714,12,12,-25,12,14
1715,12.17,12.17,-115,12,14
1716,13.2,13.2,-115,12,14
1717,30.69,30.69,-10,12,14
1718,40.69,40.69,-10,12,14
1719,86.69,86.69,-25,12,14
1720,88.69,88.69,-25,12,14
1721,125.56,125.56,-10,12,14
1722,130.07,130.07,-637,12,14
1723,130.97,130.97,-12,12,14
1724,131.69,131.69,-12,12,14
1725,160,160,-73,12,14
1726,180.01,180.01,-253.8,12,14
1727,180.3,180.3,-65,12,14
1728,0,0,-6507.7,12,15
1729,0.1,0.1,-90,12,15
1730,0.12,0.12,-90,12,15
1731,0.14,0.14,-30,12,15
1732,0.15,0.15,-15,12,15
1733,0.16,0.16,-30,12,15
1734,0.2,0.2,-280,12,15
1735,3,3,-560,12,15
1736,3.1,3.1,-120,12,15
1737,3.3,3.3,-100,12,15
1738,3.5,3.5,-120,12,15
1739,7,7,-25,12,15
1740,8,8,-25,12,15
1741,9,9,-25,12,15
1742,10,10,-25,12,15
1743,10.11,10.11,-115,12,15
1744,11,11,-25,12,15
1745,11.14,11.14,-115,12,15
1746,12,12,-25,12,15
1747,12.17,12.17,-115,12,15
1748,13.2,13.2,-115,12,15
1749,30.69,30.69,-10,12,15
1750,40.69,40.69,-10,12,15
1751,86.69,86.69,-25,12,15
1752,88.69,88.69,-25,12,15
1753,125.56,125.56,-10,12,15
1754,130.07,130.07,-637,12,15
1755,130.97,130.97,-12,12,15
1756,131.69,131.69,-12,12,15
1757,160,160,-73,12,15
1758,180.01,180.01,-253.8,12,15
1759,180.3,180.3,-65,12,15
1760,0,0,-6183.9,12,16
1761,0.1,0.1,-90,12,16
1762,0.12,0.12,-90,12,16
1763,0.14,0.14,-30,12,16
1764,0.15,0.15,-15,12,16
1765,0.16,0.16,-30,12,16
1766,0.2,0.2,-280,12,16
1767,3,3,-560,12,16
1768,3.1,3.1,-120,12,16
1769,3.3,3.3,-100,12,16
1770,3.5,3.5,-120,12,16
1771,7,7,-25,12,16
1772,8,8,-25,12,16
1773,9,9,-25,12,16
1774,10,10,-25,12,16
1775,10.11,10.11,-115,12,16
1776,11,11,-25,12,16
1777,11.14,11.14,-115,12,16
1778,12,12,-25,12,16
1779,12.17,12.17,-115,12,16
1780,13.2,13.2,-115,12,16
1781,30.69,30.69,-10,12,16
1782,40.69,40.69,-10,12,16
1783,86.69,86.69,-25,12,16
1784,88.69,88.69,-25,12,16
1785,125.56,125.56,-10,12,16
1786,130.07,130.07,-637,12,16
1787,130.97,130.97,-12,12,16
1788,131.69,131.69,-12,12,16
1789,160,160,-73,12,16
1790,180.01,180.01,-253.8,12,16
1791,180.3,180.3,-65,12,16
1792,0,0,-6049.4,12,17
1793,0.1,0.1,-90,12,17
1794,0.12,0.12,-90,12,17
1795,0.14,0.14,-30,12,17
1796,0.15,0.15,-15,12,17
1797,0.16,0.16,-30,12,17
1798,0.2,0.2,-280,12,17
1799,3,3,-560,12,17
1800,3.1,3.1,-120,12,17
1801,3.3,3.3,-100,12,17
1802,3.5,3.5,-120,12,17
1803,7,7,-25,12,17
1804,8,8,-25,12,17
1805,9,9,-25,12,17
1806,10,10,-25,12,17
1807,10.11,10.11,-115,12,17
1808,11,11,-25,12,17
1809,11.14,11.14,-115,12,17
1810,12,12,-25,12,17
1811,12.17,12.17,-115,12,17
1812,13.2,13.2,-115,12,17
1813,30.69,30.69,-10,12,17
1814,40.69,40.69,-10,12,17
1815,86.69,86.69,-25,12,17
1816,88.69,88.69,-25,12,17
1817,125.56,125.56,-10,12,17
1818,130.07,130.07,-637,12,17
1819,130.97,130.97,-12,12,17
1820,131.69,131.69,-12,12,17
1821,160,160,-73,12,17
1822,180.01,180.01,-253.8,12,17
1823,180.3,180.3,-65,12,17
1824,0,0,-5961.6,12,18
1825,0.1,0.1,-90,12,18
1826,0.12,0.12,-90,12,18
1827,0.14,0.14,-30,12,18
1828,0.15,0.15,-15,12,18
1829,0.16,0.16,-30,12,18
1830,0.2,0.2,-280,12,18
1831,3,3,-560,12,18
1832,3.1,3.1,-120,12,18
1833,3.3,3.3,-100,12,18
1834,3.5,3.5,-120,12,18
1835,7,7,-25,12,18
1836,8,8,-25,12,18
1837,9,9,-25,12,18
1838,10,10,-25,12,18
1839,10.11,10.11,-115,12,18
1840,11,11,-25,12,18
1841,11.14,11.14,-115,12,18
1842,12,12,-25,12,18
1843,12.17,12.17,-115,12,18
1844,13.2,13.2,-115,12,18
1845,30.69,30.69,-10,12,18
1846,40.69,40.69,-10,12,18
1847,86.69,86.69,-25,12,18
1848,88.69,88.69,-25,12,18
1849,125.56,125.56,-10,12,18
1850,130.07,130.07,-637,12,18
1851,130.97,130.97,-12,12,18
1852,131.69,131.69,-12,12,18
1853,160,160,-73,12,18
1854,180.01,180.01,-253.8,12,18
1855,180.3,180.3,-65,12,18
1856,0,0,-5668.2,12,19
1857,0.1,0.1,-90,12,19
1858,0.12,0.12,-90,12,19
1859,0.14,0.14,-30,12,19
1860,0.15,0.15,-15,12,19
1861,0.16,0.16,-30,12,19
1862,0.2,0.2,-280,12,19
1863,3,3,-560,12,19
1864,3.1,3.1,-120,12,19
1865,3.3,3.3,-100,12,19
1866,3.5,3.5,-120,12,19
1867,7,7,-25,12,19
1868,8,8,-25,12,19
1869,9,9,-25,12,19
1870,10,10,-25,12,19
1871,10.11,10.11,-115,12,19
1872,11,11,-25,12,19
1873,11.14,11.14,-115,12,19
1874,12,12,-25,12,19
1875,12.17,12.17,-115,12,19
1876,13.2,13.2,-115,12,19
1877,30.69,30.69,-10,12,19
1878,40.69,40.69,-10,12,19
1879,86.69,86.69,-25,12,19
1880,88.69,88.69,-25,12,19
1881,125.56,125.56,-10,12,19
1882,130.07,130.07,-637,12,19
1883,130.97,130.97,-12,12,19
1884,131.69,131.69,-12,12,19
1885,160,160,-73,12,19
1886,180.01,180.01,-253.8,12,19
1887,180.3,180.3,-65,12,19
1888,0,0,-5426,12,20
1889,0.1,0.1,-90,12,20
1890,0.12,0.12,-90,12,20
1891,0.14,0.14,-30,12,20
1892,0.15,0.15,-15,12,20
1893,0.16,0.16,-30,12,20
1894,0.2,0.2,-280,12,20
1895,3,3,-560,12,20
1896,3.1,3.1,-120,12,20
1897,3.3,3.3,-100,12,20
1898,3.5,3.5,-120,12,20
1899,7,7,-25,12,20
1900,8,8,-25,12,20
1901,9,9,-25,12,20
1902,10,10,-25,12,20
1903,10.11,10.11,-115,12,20
1904,11,11,-25,12,20
1905,11.14,11.14,-115,12,20
1906,12,12,-25,12,20
1907,12.17,12.17,-115,12,20
1908,13.2,13.2,-115,12,20
1909,30.69,30.69,-10,12,20
1910,40.69,40.69,-10,12,20
1911,86.69,86.69,-25,12,20
1912,88.69,88.69,-25,12,20
1913,125.56,125.56,-10,12,20
1914,130.07,130.07,-637,12,20
1915,130.97,130.97,-12,12,20
1916,131.69,131.69,-12,12,20
1917,160,160,-73,12,20
1918,180.01,180.01,-253.8,12,20
1919,180.3,180.3,-65,12,20
1920,0,0,-5155.2,12,21
1921,0.1,0.1,-90,12,21
1922,0.12,0.12,-90,12,21
1923,0.14,0.14,-30,12,21
1924,0.15,0.15,-15,12,21
1925,0.16,0.16,-30,12,21
1926,0.2,0.2,-280,12,21
1927,3,3,-560,12,21
1928,3.1,3.1,-120,12,21
1929,3.3,3.3,-100,12,21
1930,3.5,3.5,-120,12,21
1931,7,7,-25,12,21
1932,8,8,-25,12,21
1933,9,9,-25,12,21
1934,10,10,-25,12,21
1935,10.11,10.11,-115,12,21
1936,11,11,-25,12,21
1937,11.14,11.14,-115,12,21
1938,12,12,-25,12,21
1939,12.17,12.17,-115,12,21
1940,13.2,13.2,-115,12,21
1941,30.69,30.69,-10,12,21
1942,40.69,40.69,-10,12,21
1943,86.69,86.69,-25,12,21
1944,88.69,88.69,-25,12,21
1945,125.56,125.56,-10,12,21
1946,130.07,130.07,-637,12,21
1947,130.97,130.97,-12,12,21
1948,131.69,131.69,-12,12,21
1949,160,160,-73,12,21
1950,180.01,180.01,-253.8,12,21
1951,180.3,180.3,-65,12,21
1952,0,0,-4758.5,12,22
1953,0.1,0.1,-90,12,22
1954,0.12,0.12,-90,12,22
1955,0.14,0.14,-30,12,22
1956,0.15,0.15,-15,12,22
1957,0.16,0.16,-30,12,22
1958,0.2,0.2,-280,12,22
1959,3,3,-560,12,22
1960,3.1,3.1,-120,12,22
1961,3.3,3.3,-100,12,22
1962,3.5,3.5,-120,12,22
1963,7,7,-25,12,22
1964,8,8,-25,12,22
1965,9,9,-25,12,22
1966,10,10,-25,12,22
1967,10.11,10.11,-115,12,22
1968,11,11,-25,12,22
1969,11.14,11.14,-115,12,22
1970,12,12,-25,12,22
1971,12.17,12.17,-115,12,22
1972,13.2,13.2,-115,12,22
1973,30.69,30.69,-10,12,22
1974,40.69,40.69,-10,12,22
1975,86.69,86.69,-25,12,22
1976,88.69,88.69,-25,12,22
1977,125.56,125.56,-10,12,22
1978,130.07,130.07,-637,12,22
1979,130.97,130.97,-12,12,22
1980,131.69,131.69,-12,12,22
1981,160,160,-73,12,22
1982,180.01,180.01,-253.8,12,22
1983,180.3,180.3,-65,12,22
1984,0,0,-4521.4,12,23
1985,0.1,0.1,-90,12,23
1986,0.12,0.12,-90,12,23
1987,0.14,0.14,-30,12,23
1988,0.15,0.15,-15,12,23
1989,0.16,0.16,-30,12,23
1990,0.2,0.2,-280,12,23
1991,3,3,-560,12,23
1992,3.1,3.1,-120,12,23
1993,3.3,3.3,-100,12,23
1994,3.5,3.5,-120,12,23
1995,7,7,-25,12,23
1996,8,8,-25,12,23
1997,9,9,-25,12,23
1998,10,10,-25,12,23
1999,10.11,10.11,-115,12,23
2000,11,11,-25,12,23
2001,11.14,11.14,-115,12,23
2002,12,12,-25,12,23
2003,12.17,12.17,-115,12,23
2004,13.2,13.2,-115,12,23
2005,30.69,30.69,-10,12,23
2006,40.69,40.69,-10,12,23
2007,86.69,86.69,-25,12,23
2008,88.69,88.69,-25,12,23
2009,125.56,125.56,-10,12,23
2010,130.07,130.07,-637,12,23
2011,130.97,130.97,-12,12,23
2012,131.69,131.69,-12,12,23
2013,160,160,-73,12,23
2014,180.01,180.01,-253.8,12,23
2015,180.3,180.3,-65,12,23
2016,0,0,-4383.3,12,24
2017,0.1,0.1,-90,12,24
2018,0.12,0.12,-90,12,24
2019,0.14,0.14,-30,12,24
2020,0.15,0.15,-15,12,24
2021,0.16,0.16,-30,12,24
2022,0.2,0.2,-280,12,24
2023,3,3,-560,12,24
2024,3.1,3.1,-120,12,24
2025,3.3,3.3,-100,12,24
2026,3.5,3.5,-120,12,24
2027,7,7,-25,12,24
2028,8,8,-25,12,24
2029,9,9,-25,12,24
2030,10,10,-25,12,24
2031,10.11,10.11,-115,12,24
2032,11,11,-25,12,24
2033,11.14,11.14,-115,12,24
2034,12,12,-25,12,24
2035,12.17,12.17,-115,12,24
2036,13.2,13.2,-115,12,24
2037,30.69,30.69,-10,12,24
2038,40.69,40.69,-10,12,24
2039,86.69,86.69,-25,12,24
2040,88.69,88.69,-25,12,24
2041,125.56,125.56,-10,12,24
2042,130.07,130.07,-637,12,24
2043,130.97,130.97,-12,12,24
2044,131.69,131.69,-12,12,24
2045,160,160,-73,12,24
2046,180.01,180.01,-253.8,12,24
2047,180.3,180.3,-65,12,24
2048,180.3,180.3,18983.7,11,3
2049,180,180,593.8,11,3
2050,150,150,8.6,11,3
2051,140,140,9,11,3
2052,123.06,123.06,11.5,11,3
2053,120,120,56.6,11,3
2054,110,110,177.2,11,3
2055,104.9,104.9,49.7,11,3
2056,100,100,26.3,11,3
2057,92.51,92.51,102,11,3
2058,91,91,0.1,11,3
2059,90,90,108.9,11,3
2060,89.99,89.99,200,11,3
2061,89,89,0.2,11,3
2062,87.5,87.5,1335.7,11,3
2063,85,85,0.3,11,3
2064,84.98,84.98,300,11,3
2065,80,80,360,11,3
2066,75,75,89.4,11,3
2067,73.86,73.86,9.8,11,3
2068,70,70,10.4,11,3
2069,65,65,2,11,3
2070,64.32,64.32,0.1,11,3
2071,55,55,0.1,11,3
2072,50,50,7,11,3
2073,45,45,124.1,11,3
2074,43.4,43.4,20,11,3
2075,42.5,42.5,79,11,3
2076,40.4,40.4,20,11,3
2077,40,40,252.7,11,3
2078,38.4,38.4,10,11,3
2079,38,38,100,11,3
2080,37.5,37.5,79,11,3
2081,36.82,36.82,0.5,11,3
2082,35.5,35.5,6.5,11,3
2083,35.42,35.42,59,11,3
2084,35,35,62.1,11,3
2085,32.5,32.5,6.5,11,3
2086,30,30,59.2,11,3
2087,29.37,29.37,60,11,3
2088,29,29,0.3,11,3
2089,25.5,25.5,1.4,11,3
2090,25,25,46.6,11,3
2091,20,20,122.4,11,3
2092,15,15,49.3,11,3
2093,11.94,11.94,0.9,11,3
2094,10,10,165.1,11,3
2095,5.13,5.13,52,11,3
2096,5,5,105,11,3
2097,3,3,190,11,3
2098,2.13,2.13,52,11,3
2099,2,2,200,11,3
2100,1,1,221.2,11,3
2101,0.5,0.5,90.8,11,3
2102,0.3,0.3,138,11,3
2103,0.2,0.2,145.7,11,3
2104,0.1,0.1,241.3,11,3
2105,0.01,0.01,305,11,3
2106,0,0,1442.5,11,3
2107,180.3,180.3,17986.6,11,4
2108,180,180,588.1,11,4
2109,150,150,8.4,11,4
2110,140,140,8.5,11,4
2111,123.06,123.06,11.5,11,4
2112,120,120,54,11,4
2113,110,110,176.2,11,4
2114,104.9,104.9,49.7,11,4
2115,100,100,25.4,11,4
2116,92.51,92.51,101.8,11,4
2117,91,91,0.1,11,4
2118,90,90,107,11,4
2119,89.99,89.99,200,11,4
2120,89,89,0.2,11,4
2121,88,88,1331.6,11,4
2122,85,85,0.3,11,4
2123,84.98,84.98,300,11,4
2124,80,80,360.4,11,4
2125,75,75,86.9,11,4
2126,71.97,71.97,9.5,11,4
2127,70,70,9.9,11,4
2128,65,65,2,11,4
2129,62.44,62.44,0.1,11,4
2130,55,55,0.1,11,4
2131,50,50,6.6,11,4
2132,45,45,88.7,11,4
2133,43.4,43.4,20,11,4
2134,43,43,77,11,4
2135,40.4,40.4,20,11,4
2136,40,40,246,11,4
2137,38.4,38.4,10,11,4
2138,38,38,77,11,4
2139,35.99,35.99,0.9,11,4
2140,35.5,35.5,6.3,11,4
2141,35,35,61.5,11,4
2142,33.58,33.58,100,11,4
2143,32.5,32.5,6.3,11,4
2144,32,32,100,11,4
2145,30,30,58.9,11,4
2146,29,29,0.3,11,4
2147,27.49,27.49,60,11,4
2148,25.5,25.5,1.4,11,4
2149,25,25,81.6,11,4
2150,20,20,120.5,11,4
2151,15,15,48.7,11,4
2152,11.19,11.19,0.9,11,4
2153,10,10,125.4,11,4
2154,5.13,5.13,52,11,4
2155,5,5,105.2,11,4
2156,3,3,190,11,4
2157,2.13,2.13,52,11,4
2158,2,2,200,11,4
2159,1,1,220.9,11,4
2160,0.5,0.5,91,11,4
2161,0.3,0.3,138,11,4
2162,0.2,0.2,146.4,11,4
2163,0.1,0.1,241.5,11,4
2164,0.01,0.01,305,11,4
2165,0,0,1442.5,11,4
2166,180.3,180.3,17829.9,11,5
2167,180,180,594.5,11,5
2168,150,150,8.3,11,5
2169,140,140,7.9,11,5
2170,123.06,123.06,11.5,11,5
2171,120,120,53.2,11,5
2172,110,110,176,11,5
2173,104.9,104.9,49.7,11,5
2174,100,100,25.2,11,5
2175,92.51,92.51,107.5,11,5
2176,91,91,0.1,11,5
2177,90,90,106.7,11,5
2178,89.99,89.99,200,11,5
2179,89,89,0.2,11,5
2180,85,85,1288.1,11,5
2181,84.98,84.98,300,11,5
2182,80,80,359.1,11,5
2183,75,75,86.5,11,5
2184,70.68,70.68,9.4,11,5
2185,70,70,10.3,11,5
2186,65,65,2,11,5
2187,60.48,60.48,0.1,11,5
2188,55,55,0.1,11,5
2189,50,50,6.4,11,5
2190,45,45,88.7,11,5
2191,43.4,43.4,20,11,5
2192,40.4,40.4,20,11,5
2193,40,40,320.6,11,5
2194,38.4,38.4,10,11,5
2195,35.95,35.95,0.9,11,5
2196,35.5,35.5,6.1,11,5
2197,35,35,138.5,11,5
2198,32.4,32.4,84,11,5
2199,30,30,108.7,11,5
2200,29,29,0.3,11,5
2201,28.5,28.5,6.1,11,5
2202,26.42,26.42,60,11,5
2203,26,26,50,11,5
2204,25,25,81.5,11,5
2205,20.5,20.5,1.3,11,5
2206,20,20,120.7,11,5
2207,15,15,48.6,11,5
2208,10.67,10.67,0.9,11,5
2209,10,10,123.4,11,5
2210,5.13,5.13,52,11,5
2211,5,5,106.5,11,5
2212,3,3,190,11,5
2213,2.13,2.13,52,11,5
2214,2,2,200,11,5
2215,1,1,220.9,11,5
2216,0.5,0.5,91.3,11,5
2217,0.3,0.3,138,11,5
2218,0.2,0.2,146.5,11,5
2219,0.1,0.1,241.7,11,5
2220,0.01,0.01,305,11,5
2221,0,0,1442.5,11,5
2222,180.3,180.3,18341.9,11,6
2223,180,180,623.2,11,6
2224,150,150,8.4,11,6
2225,140,140,7.7,11,6
2226,123.06,123.06,11.5,11,6
2227,120,120,55.6,11,6
2228,110,110,176.9,11,6
2229,104.9,104.9,49.7,11,6
2230,100,100,26.2,11,6
2231,92.51,92.51,112.4,11,6
2232,91,91,0.1,11,6
2233,90,90,112,11,6
2234,89.99,89.99,200,11,6
2235,89,89,0.1,11,6
2236,85.5,85.5,1249.2,11,6
2237,85,85,0.3,11,6
2238,84.98,84.98,300,11,6
2239,80,80,357.9,11,6
2240,75,75,92.8,11,6
2241,73,73,10.1,11,6
2242,70,70,11.1,11,6
2243,65,65,2,11,6
2244,64.6,64.6,0.1,11,6
2245,55,55,0.1,11,6
2246,50,50,6.5,11,6
2247,45,45,88.7,11,6
2248,43.4,43.4,20,11,6
2249,40.5,40.5,82,11,6
2250,40.4,40.4,20,11,6
2251,40,40,250.6,11,6
2252,39,39,0.3,11,6
2253,38.4,38.4,10,11,6
2254,37.25,37.25,0.9,11,6
2255,36.97,36.97,67,11,6
2256,35.5,35.5,88.7,11,6
2257,35,35,66.1,11,6
2258,32,32,50,11,6
2259,31,31,50,11,6
2260,30,30,62.5,11,6
2261,29.75,29.75,60,11,6
2262,28.5,28.5,6.7,11,6
2263,25,25,84.7,11,6
2264,20.5,20.5,1.4,11,6
2265,20,20,126.8,11,6
2266,15,15,52.1,11,6
2267,11.28,11.28,1,11,6
2268,10.93,10.93,51.9,11,6
2269,10,10,69.1,11,6
2270,5.13,5.13,52,11,6
2271,5,5,108,11,6
2272,3,3,190,11,6
2273,2.13,2.13,52,11,6
2274,2,2,200,11,6
2275,1,1,223.2,11,6
2276,0.5,0.5,90.6,11,6
2277,0.3,0.3,138,11,6
2278,0.2,0.2,146.4,11,6
2279,0.1,0.1,241.1,11,6
2280,0.01,0.01,305,11,6
2281,0,0,1442.5,11,6
2282,180.3,180.3,19835.2,11,7
2283,180,180,651.4,11,7
2284,150,150,9.4,11,7
2285,140,140,7.9,11,7
2286,123.06,123.06,23.1,11,7
2287,120,120,61.7,11,7
2288,110,110,112.3,11,7
2289,104.9,104.9,56.3,11,7
2290,100,100,29.1,11,7
2291,95,95,0.3,11,7
2292,94.17,94.17,1248.3,11,7
2293,92.51,92.51,123.2,11,7
2294,91,91,0.1,11,7
2295,90,90,484.3,11,7
2296,89.99,89.99,200,11,7
2297,89,89,0.1,11,7
2298,84.98,84.98,300,11,7
2299,80,80,5.9,11,7
2300,77.83,77.83,13.2,11,7
2301,75,75,115.1,11,7
2302,70,70,13.3,11,7
2303,68.04,68.04,0.1,11,7
2304,65,65,2,11,7
2305,55.65,55.65,100,11,7
2306,55,55,0.1,11,7
2307,50,50,7.3,11,7
2308,49.17,49.17,101,11,7
2309,45,45,88.7,11,7
2310,44.17,44.17,101,11,7
2311,43.4,43.4,20,11,7
2312,42.82,42.82,40,11,7
2313,42.19,42.19,0.9,11,7
2314,41.78,41.78,12.4,11,7
2315,40.4,40.4,20,11,7
2316,40,40,286.6,11,7
2317,39,39,0.3,11,7
2318,38.4,38.4,10,11,7
2319,35.5,35.5,8.6,11,7
2320,35,35,77.6,11,7
2321,30,30,121.7,11,7
2322,28.5,28.5,8.5,11,7
2323,25,25,58.2,11,7
2324,24,24,50,11,7
2325,20.5,20.5,1.8,11,7
2326,20,20,141.5,11,7
2327,15,15,60.8,11,7
2328,13,13,1.1,11,7
2329,12.37,12.37,8.9,11,7
2330,10,10,80.7,11,7
2331,5.13,5.13,52,11,7
2332,5,5,110.3,11,7
2333,3,3,190,11,7
2334,2.13,2.13,52,11,7
2335,2,2,200,11,7
2336,1,1,228.9,11,7
2337,0.5,0.5,155.3,11,7
2338,0.3,0.3,138,11,7
2339,0.2,0.2,146.1,11,7
2340,0.1,0.1,239,11,7
2341,0.01,0.01,305,11,7
2342,0,0,1477.6,11,7
2343,180.3,180.3,24775.9,11,8
2344,180,180,630.2,11,8
2345,150,150,11.8,11,8
2346,140,140,10.6,11,8
2347,123.06,123.06,75.4,11,8
2348,120.42,120.42,47,11,8
2349,120,120,74.8,11,8
2350,110,110,65.7,11,8
2351,105.19,105.19,1113.6,11,8
2352,100,100,6.8,11,8
2353,97,97,0.2,11,8
2354,92.51,92.51,132,11,8
2355,91,91,0.2,11,8
2356,90.37,90.37,16.4,11,8
2357,90,90,509.9,11,8
2358,89.99,89.99,200,11,8
2359,89,89,0.1,11,8
2360,84.98,84.98,300,11,8
2361,80,80,11.6,11,8
2362,77.84,77.84,0.1,11,8
2363,75,75,256.7,11,8
2364,70,70,11.6,11,8
2365,67.5,67.5,110.3,11,8
2366,65,65,2,11,8
2367,64.73,64.73,25,11,8
2368,60.19,60.19,123.5,11,8
2369,55.19,55.19,93.5,11,8
2370,54.46,54.46,65,11,8
2371,51.11,51.11,0.8,11,8
2372,50,50,9,11,8
2373,47,47,10,11,8
2374,45,45,88.7,11,8
2375,43.4,43.4,20,11,8
2376,40.5,40.5,9.6,11,8
2377,40.4,40.4,20,11,8
2378,40,40,37.5,11,8
2379,39,39,0.3,11,8
2380,38.4,38.4,10,11,8
2381,35,35,88.2,11,8
2382,32,32,50,11,8
2383,30,30,80.2,11,8
2384,25.5,25.5,9.5,11,8
2385,25.03,25.03,50,11,8
2386,25,25,66.2,11,8
2387,22,22,50,11,8
2388,20,20,138.4,11,8
2389,15.51,15.51,1.3,11,8
2390,15.5,15.5,3.3,11,8
2391,15,15,69.5,11,8
2392,12.03,12.03,27.4,11,8
2393,10.03,10.03,27.4,11,8
2394,10,10,91.6,11,8
2395,5.13,5.13,52,11,8
2396,5,5,112.1,11,8
2397,3,3,190,11,8
2398,2.13,2.13,52,11,8
2399,2,2,200,11,8
2400,1,1,234.2,11,8
2401,0.67,0.67,110.3,11,8
2402,0.5,0.5,230.8,11,8
2403,0.3,0.3,138,11,8
2404,0.2,0.2,143.9,11,8
2405,0.1,0.1,197.3,11,8
2406,0.01,0.01,305,11,8
2407,0,0,1477.4,11,8
2408,180.3,180.3,27443.9,11,9
2409,180,180,607.4,11,9
2410,150,150,11.9,11,9
2411,146.55,146.55,131.3,11,9
2412,140,140,11.9,11,9
2413,123.06,123.06,133.7,11,9
2414,120.42,120.42,19.3,11,9
2415,120,120,84.7,11,9
2416,110,110,43.8,11,9
2417,108.03,108.03,813.4,11,9
2418,100,100,7.4,11,9
2419,97,97,0.9,11,9
2420,93.06,93.06,21.4,11,9
2421,91,91,0.3,11,9
2422,90,90,538.1,11,9
2423,89.99,89.99,200,11,9
2424,89,89,0.2,11,9
2425,84.98,84.98,300,11,9
2426,80.77,80.77,0.1,11,9
2427,80,80,216.2,11,9
2428,75,75,132.7,11,9
2429,70,70,12.4,11,9
2430,67.5,67.5,105.9,11,9
2431,66.79,66.79,11,11,9
2432,66.71,66.71,145.5,11,9
2433,65,65,8,11,9
2434,61.71,61.71,105.5,11,9
2435,57.3,57.3,0.8,11,9
2436,54.57,54.57,65,11,9
2437,50,50,4,11,9
2438,49,49,10.3,11,9
2439,45,45,89.3,11,9
2440,43.65,43.65,49.9,11,9
2441,43.4,43.4,20,11,9
2442,40.4,40.4,20,11,9
2443,40,40,43.6,11,9
2444,38.4,38.4,10,11,9
2445,36,36,50,11,9
2446,35,35,108.5,11,9
2447,34,34,10.3,11,9
2448,30,30,116.4,11,9
2449,29,29,0.3,11,9
2450,25,25,107.1,11,9
2451,24,24,55,11,9
2452,20,20,126.4,11,9
2453,15.81,15.81,1.1,11,9
2454,15,15,77.6,11,9
2455,10,10,202.1,11,9
2456,5.13,5.13,52,11,9
2457,5,5,13.2,11,9
2458,4,4,48.5,11,9
2459,3,3,90,11,9
2460,2.13,2.13,52,11,9
2461,2,2,58.5,11,9
2462,1,1,139.3,11,9
2463,0.67,0.67,105.9,11,9
2464,0.5,0.5,224.4,11,9
2465,0.3,0.3,138,11,9
2466,0.2,0.2,142.3,11,9
2467,0.1,0.1,195.7,11,9
2468,0.05,0.05,90,11,9
2469,0.01,0.01,52,11,9
2470,0,0,1076.8,11,9
2471,180.3,180.3,28693.4,11,10
2472,180,180,616.4,11,10
2473,150,150,13.5,11,10
2474,146.55,146.55,131.8,11,10
2475,140,140,12.8,11,10
2476,123.06,123.06,140.5,11,10
2477,120.42,120.42,12.5,11,10
2478,120,120,105.3,11,10
2479,115.13,115.13,902.7,11,10
2480,110,110,146.1,11,10
2481,100,100,9.2,11,10
2482,97.85,97.85,27.7,11,10
2483,91,91,0.2,11,10
2484,90,90,591.4,11,10
2485,89.99,89.99,200,11,10
2486,89,89,0.2,11,10
2487,85.77,85.77,0.2,11,10
2488,84.98,84.98,300,11,10
2489,80,80,304.1,11,10
2490,79.98,79.98,175,11,10
2491,75,75,173.9,11,10
2492,74.98,74.98,135,11,10
2493,70,70,14.7,11,10
2494,67.5,67.5,126,11,10
2495,66.63,66.63,25,11,10
2496,65,65,9.4,11,10
2497,59.26,59.26,0.9,11,10
2498,54.55,54.55,65,11,10
2499,50,50,4.9,11,10
2500,49,49,13.3,11,10
2501,45,45,89.3,11,10
2502,43.4,43.4,20,11,10
2503,40.4,40.4,20,11,10
2504,40,40,48,11,10
2505,38.4,38.4,10,11,10
2506,35,35,126.5,11,10
2507,34,34,13.2,11,10
2508,30,30,165.1,11,10
2509,29,29,0.3,11,10
2510,25,25,125.8,11,10
2511,24,24,6.4,11,10
2512,22,22,50,11,10
2513,20,20,98.8,11,10
2514,18,18,4.5,11,10
2515,16.84,16.84,1.6,11,10
2516,15,15,87.4,11,10
