"I","PI0","PI1","QI","LI","TI"
1789,25,25,3.8,11,24
1790,22,22,90,11,24
1791,21.28,21.28,51,11,24
1792,20.13,20.13,52,11,24
1793,20,20,50,11,24
1794,18.4,18.4,138,11,24
1795,18,18,9.7,11,24
1796,16.2,16.2,138,11,24
1797,15.9,15.9,190,11,24
1798,15.13,15.13,52,11,24
1799,15.1,15.1,138,11,24
1800,15,15,92,11,24
1801,12.3,12.3,138,11,24
1802,11.9,11.9,190,11,24
1803,11.28,11.28,51,11,24
1804,10.9,10.9,78,11,24
1805,10,10,17.2,11,24
1806,9.9,9.9,152.6,11,24
1807,8.9,8.9,190,11,24
1808,8.8,8.8,138,11,24
1809,8,8,90,11,24
1810,5,5,12.7,11,24
1811,2,2,10,11,24
1812,1,1,32.1,11,24
1813,0.5,0.5,291.3,11,24
1814,0.4,0.4,10.8,11,24
1815,0.2,0.2,3.4,11,24
1816,0.1,0.1,61.7,11,24
1817,0,0,10224.2,11,24
1818,0,0,-11198.1,11,1
1819,0.1,0.1,-1,11,1
1820,0.6,0.6,-11.2,11,1
1821,1,1,-262.2,11,1
1822,2,2,-102.3,11,1
1823,3,3,-132.1,11,1
1824,3.5,3.5,-9,11,1
1825,4.5,4.5,-71.2,11,1
1826,5,5,-150,11,1
1827,6,6,-47.7,11,1
1828,6.7,6.7,-58,11,1
1829,7,7,-139.5,11,1
1830,7.4,7.4,-58,11,1
1831,8.25,8.25,-21.4,11,1
1832,9.9,9.9,-58,11,1
1833,11,11,-294.6,11,1
1834,11.4,11.4,-58,11,1
1835,11.5,11.5,-65,11,1
1836,12,12,-80,11,1
1837,12.2,12.2,-74.5,11,1
1838,13.01,13.01,-65,11,1
1839,13.6,13.6,-74.5,11,1
1840,14,14,-122,11,1
1841,14.68,14.68,-37.7,11,1
1842,15,15,-20,11,1
1843,15.03,15.03,-12,11,1
1844,15.35,15.35,-37.7,11,1
1845,15.5,15.5,-27,11,1
1846,16,16,-30.5,11,1
1847,16.03,16.03,-37.6,11,1
1848,17.34,17.34,-90,11,1
1849,17.69,17.69,-90,11,1
1850,18,18,-36.9,11,1
1851,18.04,18.04,-90,11,1
1852,18.38,18.38,-90,11,1
1853,18.72,18.72,-100,11,1
1854,19,19,-26.7,11,1
1855,19.12,19.12,-100,11,1
1856,19.49,19.49,-100,11,1
1857,19.73,19.73,-68.9,11,1
1858,20.01,20.01,-88.9,11,1
1859,21,21,-8,11,1
1860,23,23,-7.6,11,1
1861,24,24,-29.8,11,1
1862,25,25,-4.1,11,1
1863,26,26,-4.9,11,1
1864,26.8,26.8,-6.8,11,1
1865,27,27,-7.6,11,1
1866,29,29,-25,11,1
1867,30,30,-80,11,1
1868,30.9,30.9,-121.8,11,1
1869,32,32,-7.6,11,1
1870,32.7,32.7,-121.8,11,1
1871,34,34,-55,11,1
1872,34.2,34.2,-121.8,11,1
1873,34.9,34.9,-82.3,11,1
1874,35,35,-100,11,1
1875,35.01,35.01,-40,11,1
1876,35.03,35.03,-11,11,1
1877,35.1,35.1,-72.4,11,1
1878,36.4,36.4,-72.4,11,1
1879,37,37,-50,11,1
1880,37.1,37.1,-50,11,1
1881,37.2,37.2,-50,11,1
1882,37.3,37.3,-50,11,1
1883,37.6,37.6,-291.5,11,1
1884,38.1,38.1,-121.8,11,1
1885,39.3,39.3,-291.5,11,1
1886,39.4,39.4,-139.9,11,1
1887,39.6,39.6,-50,11,1
1888,39.7,39.7,-50,11,1
1889,39.8,39.8,-50,11,1
1890,39.9,39.9,-50,11,1
1891,40,40,-21.1,11,1
1892,40.02,40.02,-30,11,1
1893,40.1,40.1,-36.8,11,1
1894,41.2,41.2,-36.8,11,1
1895,42.5,42.5,-20,11,1
1896,43.4,43.4,-36.8,11,1
1897,43.9,43.9,-36.8,11,1
1898,44.4,44.4,-291.5,11,1
1899,45.03,45.03,-16,11,1
1900,46,46,-50,11,1
1901,46.1,46.1,-189.9,11,1
1902,46.2,46.2,-50,11,1
1903,46.3,46.3,-50,11,1
1904,47.5,47.5,-0.1,11,1
1905,48.03,48.03,-18,11,1
1906,48.4,48.4,-291.5,11,1
1907,49,49,-62,11,1
1908,50.02,50.02,-20,11,1
1909,50.13,50.13,-45,11,1
1910,50.5,50.5,-0.1,11,1
1911,60,60,-4.9,11,1
1912,60.03,60.03,-12,11,1
1913,60.13,60.13,-45,11,1
1914,65.5,65.5,-35,11,1
1915,70,70,-36,11,1
1916,70.04,70.04,-3.5,11,1
1917,72.7,72.7,-46,11,1
1918,73.34,73.34,-36,11,1
1919,73.38,73.38,-3.5,11,1
1920,73.5,73.5,-10,11,1
1921,75.13,75.13,-45,11,1
1922,76.69,76.69,-36,11,1
1923,76.73,76.73,-3.5,11,1
1924,77.4,77.4,-8,11,1
1925,79,79,-17,11,1
1926,79.5,79.5,-10,11,1
1927,80.03,80.03,-36,11,1
1928,80.07,80.07,-3.5,11,1
1929,83.7,83.7,-74.1,11,1
1930,133.1,133.1,-192,11,1
1931,145,145,-19,11,1
1932,145.01,145.01,-9.3,11,1
1933,160,160,-1323.4,11,1
1934,180,180,-844.9,11,1
1935,180.3,180.3,-479,11,1
1936,0,0,-12091.6,11,2
1937,0.1,0.1,-1,11,2
1938,0.6,0.6,-11.2,11,2
1939,1,1,-251.7,11,2
1940,2,2,-108.4,11,2
1941,3,3,-126.6,11,2
1942,3.5,3.5,-10.4,11,2
1943,4.5,4.5,-78,11,2
1944,5,5,-150,11,2
1945,6,6,-39.6,11,2
1946,6.7,6.7,-58,11,2
1947,7,7,-138,11,2
1948,7.4,7.4,-58,11,2
1949,8.25,8.25,-18.9,11,2
1950,9.9,9.9,-58,11,2
1951,11,11,-275.6,11,2
1952,11.4,11.4,-58,11,2
1953,11.5,11.5,-65,11,2
1954,12,12,-80,11,2
1955,12.2,12.2,-74.5,11,2
1956,13,13,-3,11,2
1957,13.01,13.01,-65,11,2
1958,13.6,13.6,-74.5,11,2
1959,14,14,-117.5,11,2
1960,14.68,14.68,-37.5,11,2
1961,15,15,-36.9,11,2
1962,15.03,15.03,-12,11,2
1963,15.35,15.35,-37.5,11,2
1964,15.5,15.5,-27,11,2
1965,16,16,-47.5,11,2
1966,16.03,16.03,-37.3,11,2
1967,17.34,17.34,-90,11,2
1968,17.69,17.69,-90,11,2
1969,18.04,18.04,-90,11,2
1970,18.38,18.38,-90,11,2
1971,18.72,18.72,-100,11,2
1972,19,19,-25.1,11,2
1973,19.12,19.12,-100,11,2
1974,19.49,19.49,-100,11,2
1975,19.73,19.73,-68.9,11,2
1976,20,20,-7.6,11,2
1977,20.01,20.01,-88.9,11,2
1978,21,21,-13,11,2
1979,22,22,-20,11,2
1980,22.2,22.2,-6.8,11,2
1981,24,24,-12.4,11,2
1982,25,25,-4.1,11,2
1983,26,26,-9.9,11,2
1984,27,27,-20,11,2
1985,29,29,-7.6,11,2
1986,30,30,-80,11,2
1987,30.9,30.9,-121.8,11,2
1988,31,31,-5,11,2
1989,32.7,32.7,-121.8,11,2
1990,33,33,-20,11,2
1991,34.2,34.2,-121.8,11,2
1992,34.9,34.9,-82.3,11,2
1993,35,35,-80,11,2
1994,35.01,35.01,-40,11,2
1995,35.1,35.1,-72.4,11,2
1996,36.4,36.4,-72.4,11,2
1997,37,37,-50,11,2
1998,37.1,37.1,-50,11,2
1999,37.2,37.2,-50,11,2
2000,37.3,37.3,-50,11,2
2001,37.6,37.6,-291.5,11,2
2002,38.1,38.1,-121.8,11,2
2003,39.3,39.3,-291.5,11,2
2004,39.4,39.4,-139.9,11,2
2005,39.6,39.6,-50,11,2
2006,39.7,39.7,-50,11,2
2007,39.8,39.8,-50,11,2
2008,39.9,39.9,-50,11,2
2009,40,40,-21.1,11,2
2010,40.02,40.02,-30,11,2
2011,40.1,40.1,-36.8,11,2
2012,41.2,41.2,-36.8,11,2
2013,42.5,42.5,-20,11,2
2014,43.4,43.4,-36.8,11,2
2015,43.9,43.9,-36.8,11,2
2016,44.4,44.4,-291.5,11,2
2017,45.03,45.03,-16,11,2
2018,46,46,-50,11,2
2019,46.1,46.1,-189.9,11,2
2020,46.2,46.2,-50,11,2
2021,46.3,46.3,-50,11,2
2022,47.5,47.5,-0.1,11,2
2023,48.03,48.03,-18,11,2
2024,48.4,48.4,-291.5,11,2
2025,49,49,-62,11,2
2026,50.02,50.02,-20,11,2
2027,50.13,50.13,-45,11,2
2028,50.5,50.5,-0.1,11,2
2029,60,60,-4.9,11,2
2030,60.03,60.03,-12,11,2
2031,60.13,60.13,-45,11,2
2032,65.5,65.5,-35,11,2
2033,70,70,-14,11,2
2034,70.01,70.01,-39.3,11,2
2035,70.04,70.04,-3.5,11,2
2036,72.7,72.7,-46,11,2
2037,73.34,73.34,-14,11,2
2038,73.35,73.35,-39.3,11,2
2039,73.38,73.38,-3.5,11,2
2040,73.5,73.5,-10,11,2
2041,75.13,75.13,-45,11,2
2042,76.69,76.69,-14,11,2
2043,76.7,76.7,-39.3,11,2
2044,76.73,76.73,-3.5,11,2
2045,77.4,77.4,-8,11,2
2046,79,79,-17,11,2
2047,79.5,79.5,-10,11,2
2048,80.03,80.03,-14,11,2
2049,80.04,80.04,-39.1,11,2
2050,80.07,80.07,-3.5,11,2
2051,83.7,83.7,-74.1,11,2
2052,133.1,133.1,-192,11,2
2053,145,145,-19,11,2
2054,145.01,145.01,-9.3,11,2
2055,160,160,-1471.4,11,2
2056,180,180,-844.9,11,2
2057,180.3,180.3,-478.7,11,2
2058,0,0,-16160.9,11,3
2059,0.1,0.1,-1,11,3
2060,0.6,0.6,-11.2,11,3
2061,1,1,-229.2,11,3
2062,2,2,-116,11,3
2063,3,3,-126.4,11,3
2064,3.5,3.5,-10.9,11,3
2065,4.5,4.5,-78.8,11,3
2066,5,5,-150,11,3
2067,6,6,-33.8,11,3
2068,6.7,6.7,-58,11,3
2069,7,7,-128.5,11,3
2070,7.4,7.4,-58,11,3
2071,8.25,8.25,-16.8,11,3
2072,9.9,9.9,-58,11,3
2073,11,11,-265.4,11,3
2074,11.4,11.4,-58,11,3
2075,11.5,11.5,-65,11,3
2076,12.2,12.2,-74.5,11,3
2077,13,13,-3,11,3
2078,13.01,13.01,-65,11,3
2079,13.6,13.6,-74.5,11,3
2080,14,14,-18.4,11,3
2081,14.01,14.01,-18.5,11,3
2082,14.68,14.68,-18.4,11,3
2083,14.69,14.69,-18.5,11,3
2084,15,15,-36.9,11,3
2085,15.03,15.03,-12,11,3
2086,15.35,15.35,-18.4,11,3
2087,15.36,15.36,-18.5,11,3
2088,15.5,15.5,-27,11,3
2089,16,16,-47.5,11,3
2090,16.03,16.03,-18.4,11,3
2091,16.04,16.04,-18.3,11,3
2092,17.34,17.34,-90,11,3
2093,17.69,17.69,-90,11,3
2094,18.04,18.04,-90,11,3
2095,18.38,18.38,-90,11,3
2096,18.72,18.72,-100,11,3
2097,19,19,-23.4,11,3
2098,19.12,19.12,-100,11,3
2099,19.49,19.49,-100,11,3
2100,19.73,19.73,-68.9,11,3
2101,20,20,-7.6,11,3
2102,20.01,20.01,-88.9,11,3
2103,21,21,-13,11,3
2104,22,22,-20,11,3
2105,22.2,22.2,-6.8,11,3
2106,24,24,-12.4,11,3
2107,25,25,-4.1,11,3
2108,26,26,-9.9,11,3
2109,27,27,-20,11,3
2110,29,29,-7.6,11,3
2111,30.9,30.9,-121.8,11,3
2112,31,31,-5,11,3
2113,32.7,32.7,-121.8,11,3
2114,33,33,-20,11,3
2115,34.2,34.2,-121.8,11,3
2116,34.9,34.9,-82.3,11,3
2117,35.01,35.01,-40,11,3
2118,35.1,35.1,-72.4,11,3
2119,36.4,36.4,-72.4,11,3
2120,37,37,-50,11,3
2121,37.1,37.1,-50,11,3
2122,37.2,37.2,-50,11,3
2123,37.3,37.3,-50,11,3
2124,37.6,37.6,-291.5,11,3
2125,38.1,38.1,-121.8,11,3
2126,39.3,39.3,-291.5,11,3
2127,39.4,39.4,-139.9,11,3
2128,39.6,39.6,-50,11,3
2129,39.7,39.7,-50,11,3
2130,39.8,39.8,-50,11,3
2131,39.9,39.9,-50,11,3
2132,40,40,-21.1,11,3
2133,40.02,40.02,-30,11,3
2134,40.1,40.1,-36.8,11,3
2135,41.2,41.2,-36.8,11,3
2136,42.5,42.5,-20,11,3
2137,43.4,43.4,-36.8,11,3
2138,43.9,43.9,-36.8,11,3
2139,44.4,44.4,-291.5,11,3
2140,45.03,45.03,-16,11,3
2141,46,46,-50,11,3
2142,46.1,46.1,-189.9,11,3
2143,46.2,46.2,-50,11,3
2144,46.3,46.3,-50,11,3
2145,47.5,47.5,-0.1,11,3
2146,48.03,48.03,-18,11,3
2147,48.4,48.4,-291.5,11,3
2148,49,49,-62,11,3
2149,50.02,50.02,-20,11,3
2150,50.13,50.13,-45,11,3
2151,50.5,50.5,-0.1,11,3
2152,55,55,-80,11,3
2153,58,58,-80,11,3
2154,60,60,-4.9,11,3
2155,60.03,60.03,-12,11,3
2156,60.13,60.13,-45,11,3
2157,63,63,-80,11,3
2158,65.5,65.5,-35,11,3
2159,70,70,-80,11,3
2160,70.01,70.01,-53.3,11,3
2161,70.05,70.05,-3.5,11,3
2162,72.7,72.7,-46,11,3
2163,73.35,73.35,-53.3,11,3
2164,73.39,73.39,-3.5,11,3
2165,73.5,73.5,-10,11,3
2166,75.13,75.13,-45,11,3
2167,76.7,76.7,-53.3,11,3
2168,76.74,76.74,-3.5,11,3
2169,77.4,77.4,-8,11,3
2170,79,79,-17,11,3
2171,79.5,79.5,-10,11,3
2172,80.04,80.04,-53.1,11,3
2173,80.08,80.08,-3.5,11,3
2174,83.7,83.7,-74.1,11,3
2175,133.1,133.1,-192,11,3
2176,145.01,145.01,-28.3,11,3
2177,160,160,-1471.4,11,3
2178,180,180,-844.9,11,3
2179,180.3,180.3,-478.7,11,3
2180,0,0,-16207.1,11,4
2181,0.1,0.1,-1,11,4
2182,0.6,0.6,-11.2,11,4
2183,1,1,-187.4,11,4
2184,2,2,-116.9,11,4
2185,3,3,-120.9,11,4
2186,3.5,3.5,-11,11,4
2187,4.5,4.5,-81.4,11,4
2188,5,5,-150,11,4
2189,6,6,-29.8,11,4
2190,6.7,6.7,-58,11,4
2191,7,7,-119.2,11,4
2192,7.4,7.4,-58,11,4
2193,8.25,8.25,-13.4,11,4
2194,9.9,9.9,-58,11,4
2195,11,11,-260.7,11,4
2196,11.4,11.4,-58,11,4
2197,11.5,11.5,-65,11,4
2198,12.2,12.2,-74.5,11,4
2199,13,13,-3,11,4
2200,13.01,13.01,-65,11,4
2201,13.6,13.6,-74.5,11,4
2202,14,14,-18.9,11,4
2203,14.01,14.01,-18.5,11,4
2204,14.68,14.68,-18.9,11,4
2205,14.69,14.69,-18.5,11,4
2206,15,15,-36.9,11,4
2207,15.03,15.03,-12,11,4
2208,15.35,15.35,-18.9,11,4
2209,15.36,15.36,-18.5,11,4
2210,15.5,15.5,-27,11,4
2211,16,16,-47.5,11,4
2212,16.03,16.03,-18.9,11,4
2213,16.04,16.04,-18.4,11,4
2214,17.34,17.34,-90,11,4
2215,17.69,17.69,-90,11,4
2216,18.04,18.04,-90,11,4
2217,18.38,18.38,-90,11,4
2218,18.72,18.72,-100,11,4
2219,19,19,-21.1,11,4
2220,19.12,19.12,-100,11,4
2221,19.49,19.49,-100,11,4
2222,19.73,19.73,-68.9,11,4
2223,20,20,-7.6,11,4
2224,20.01,20.01,-88.9,11,4
2225,21,21,-13,11,4
2226,22,22,-20,11,4
2227,22.2,22.2,-6.8,11,4
2228,24,24,-12.4,11,4
2229,25,25,-4.1,11,4
2230,26,26,-9.9,11,4
2231,27,27,-20,11,4
2232,29,29,-7.6,11,4
2233,30.9,30.9,-121.8,11,4
2234,31,31,-5,11,4
2235,32.7,32.7,-121.8,11,4
2236,33,33,-20,11,4
2237,34.2,34.2,-121.8,11,4
2238,34.9,34.9,-82.3,11,4
2239,35.01,35.01,-40,11,4
2240,35.1,35.1,-72.4,11,4
2241,36.4,36.4,-72.4,11,4
2242,37,37,-50,11,4
2243,37.1,37.1,-50,11,4
2244,37.2,37.2,-50,11,4
2245,37.3,37.3,-50,11,4
2246,37.6,37.6,-291.5,11,4
2247,38.1,38.1,-121.8,11,4
2248,39.3,39.3,-291.5,11,4
2249,39.4,39.4,-139.9,11,4
2250,39.6,39.6,-50,11,4
2251,39.7,39.7,-50,11,4
2252,39.8,39.8,-50,11,4
2253,39.9,39.9,-50,11,4
2254,40,40,-21.1,11,4
2255,40.02,40.02,-30,11,4
2256,40.1,40.1,-36.8,11,4
2257,41.2,41.2,-36.8,11,4
2258,42.5,42.5,-20,11,4
2259,43.4,43.4,-36.8,11,4
2260,43.9,43.9,-36.8,11,4
2261,44.4,44.4,-291.5,11,4
2262,45.03,45.03,-16,11,4
2263,46,46,-50,11,4
2264,46.1,46.1,-189.9,11,4
2265,46.2,46.2,-50,11,4
2266,46.3,46.3,-50,11,4
2267,47.5,47.5,-0.1,11,4
2268,48.03,48.03,-18,11,4
2269,48.4,48.4,-291.5,11,4
2270,49,49,-62,11,4
2271,50.02,50.02,-20,11,4
2272,50.13,50.13,-45,11,4
2273,50.5,50.5,-0.1,11,4
2274,55,55,-80,11,4
2275,58,58,-80,11,4
2276,60,60,-4.9,11,4
2277,60.03,60.03,-12,11,4
2278,60.13,60.13,-45,11,4
2279,63,63,-80,11,4
2280,65.5,65.5,-35,11,4
2281,70,70,-80,11,4
2282,70.01,70.01,-53.3,11,4
2283,70.05,70.05,-3.5,11,4
2284,72.7,72.7,-46,11,4
2285,73.35,73.35,-53.3,11,4
2286,73.39,73.39,-3.5,11,4
2287,73.5,73.5,-10,11,4
2288,75.13,75.13,-45,11,4
2289,76.7,76.7,-53.3,11,4
2290,76.74,76.74,-3.5,11,4
2291,77.4,77.4,-8,11,4
2292,79,79,-17,11,4
2293,79.5,79.5,-10,11,4
2294,80.04,80.04,-53.1,11,4
2295,80.08,80.08,-3.5,11,4
2296,83.7,83.7,-74.1,11,4
2297,133.1,133.1,-192,11,4
2298,145.01,145.01,-28.3,11,4
2299,160,160,-1471.4,11,4
2300,180,180,-844.9,11,4
2301,180.3,180.3,-478.7,11,4
2302,0,0,-16176,11,5
2303,0.1,0.1,-1,11,5
2304,0.6,0.6,-11.2,11,5
2305,1,1,-186.5,11,5
2306,2,2,-117.1,11,5
2307,3,3,-117.8,11,5
2308,3.5,3.5,-8.5,11,5
2309,4.5,4.5,-79,11,5
2310,5,5,-150,11,5
2311,6,6,-24.5,11,5
2312,6.7,6.7,-58,11,5
2313,7,7,-112.7,11,5
2314,7.4,7.4,-58,11,5
2315,8.25,8.25,-12.2,11,5
2316,9.9,9.9,-58,11,5
2317,11,11,-255.4,11,5
2318,11.4,11.4,-58,11,5
2319,11.5,11.5,-65,11,5
2320,12.2,12.2,-74.5,11,5
2321,13,13,-3,11,5
2322,13.01,13.01,-65,11,5
2323,13.6,13.6,-74.5,11,5
2324,14,14,-18.7,11,5
2325,14.01,14.01,-19,11,5
2326,14.68,14.68,-18.7,11,5
2327,14.69,14.69,-19,11,5
2328,15,15,-37.8,11,5
2329,15.03,15.03,-12,11,5
2330,15.35,15.35,-18.7,11,5
2331,15.36,15.36,-19,11,5
2332,15.5,15.5,-27,11,5
2333,16,16,-47.5,11,5
2334,16.03,16.03,-18.7,11,5
2335,16.04,16.04,-19.1,11,5
2336,17.34,17.34,-90,11,5
2337,17.69,17.69,-90,11,5
2338,18.04,18.04,-90,11,5
2339,18.38,18.38,-90,11,5
2340,18.72,18.72,-100,11,5
2341,19,19,-18.5,11,5
2342,19.12,19.12,-100,11,5
2343,19.49,19.49,-100,11,5
2344,19.73,19.73,-68.9,11,5
2345,20,20,-7.6,11,5
2346,20.01,20.01,-88.9,11,5
2347,21,21,-13.9,11,5
2348,22,22,-20,11,5
2349,22.2,22.2,-6.8,11,5
2350,24,24,-12.4,11,5
2351,25,25,-4.1,11,5
2352,26,26,-10.8,11,5
2353,27,27,-20,11,5
2354,29,29,-7.6,11,5
2355,30.9,30.9,-121.8,11,5
2356,31,31,-5.9,11,5
2357,32.7,32.7,-121.8,11,5
2358,33,33,-20,11,5
2359,34.2,34.2,-121.8,11,5
2360,34.9,34.9,-82.3,11,5
2361,35.01,35.01,-40,11,5
2362,35.1,35.1,-72.4,11,5
2363,36.4,36.4,-72.4,11,5
2364,37,37,-50,11,5
2365,37.1,37.1,-50,11,5
2366,37.2,37.2,-50,11,5
2367,37.3,37.3,-50,11,5
2368,37.6,37.6,-291.5,11,5
2369,38.1,38.1,-121.8,11,5
2370,39.3,39.3,-291.5,11,5
2371,39.4,39.4,-139.9,11,5
2372,39.6,39.6,-50,11,5
2373,39.7,39.7,-50,11,5
2374,39.8,39.8,-50,11,5
2375,39.9,39.9,-50,11,5
2376,40,40,-20.2,11,5
2377,40.02,40.02,-30,11,5
2378,40.1,40.1,-36.8,11,5
2379,41.2,41.2,-36.8,11,5
2380,42.5,42.5,-20,11,5
2381,43.4,43.4,-36.8,11,5
2382,43.9,43.9,-36.8,11,5
2383,44.4,44.4,-291.5,11,5
2384,45.03,45.03,-16,11,5
2385,46,46,-50,11,5
2386,46.1,46.1,-189.9,11,5
2387,46.2,46.2,-50,11,5
2388,46.3,46.3,-50,11,5
2389,47.5,47.5,-0.1,11,5
2390,48.03,48.03,-18,11,5
2391,48.4,48.4,-291.5,11,5
2392,49,49,-62,11,5
2393,50.02,50.02,-20,11,5
2394,50.13,50.13,-45,11,5
2395,50.5,50.5,-0.1,11,5
2396,55,55,-80,11,5
2397,58,58,-80,11,5
2398,60,60,-4.9,11,5
2399,60.03,60.03,-12,11,5
2400,60.13,60.13,-45,11,5
2401,63,63,-80,11,5
2402,65.5,65.5,-35,11,5
2403,70,70,-80,11,5
2404,70.01,70.01,-53.3,11,5
2405,70.05,70.05,-3.5,11,5
2406,72.7,72.7,-46,11,5
2407,73.35,73.35,-53.3,11,5
2408,73.39,73.39,-3.5,11,5
2409,73.5,73.5,-10,11,5
2410,75.13,75.13,-45,11,5
2411,76.7,76.7,-53.3,11,5
2412,76.74,76.74,-3.5,11,5
2413,77.4,77.4,-8,11,5
2414,79,79,-17,11,5
2415,79.5,79.5,-10,11,5
2416,80.04,80.04,-53.1,11,5
2417,80.08,80.08,-3.5,11,5
2418,83.7,83.7,-74.1,11,5
2419,133.1,133.1,-192,11,5
2420,145.01,145.01,-28.3,11,5
2421,160,160,-1471.4,11,5
2422,180,180,-844.9,11,5
2423,180.3,180.3,-478.7,11,5
2424,0,0,-16032,11,6
2425,0.1,0.1,-1,11,6
2426,0.6,0.6,-11.2,11,6
2427,1,1,-189.5,11,6
2428,2,2,-118.7,11,6
2429,3,3,-118.3,11,6
2430,3.5,3.5,-5.7,11,6
2431,4.5,4.5,-81.1,11,6
2432,5,5,-150,11,6
2433,6,6,-24.8,11,6
2434,6.7,6.7,-58,11,6
2435,7,7,-120.4,11,6
2436,7.4,7.4,-58,11,6
2437,8.25,8.25,-15.1,11,6
2438,9.9,9.9,-58,11,6
2439,11,11,-257.4,11,6
2440,11.4,11.4,-58,11,6
2441,11.5,11.5,-65,11,6
2442,12.2,12.2,-74.5,11,6
2443,13,13,-3,11,6
2444,13.01,13.01,-65,11,6
2445,13.6,13.6,-74.5,11,6
2446,14,14,-18.5,11,6
2447,14.01,14.01,-18.6,11,6
2448,14.68,14.68,-18.5,11,6
2449,14.69,14.69,-18.6,11,6
2450,15,15,-37.8,11,6
2451,15.03,15.03,-12,11,6
2452,15.35,15.35,-18.5,11,6
2453,15.36,15.36,-18.6,11,6
2454,15.5,15.5,-27,11,6
2455,16,16,-47.5,11,6
2456,16.03,16.03,-18.5,11,6
2457,16.04,16.04,-18.6,11,6
2458,17.34,17.34,-90,11,6
2459,17.69,17.69,-90,11,6
2460,18.04,18.04,-90,11,6
2461,18.38,18.38,-90,11,6
2462,18.72,18.72,-100,11,6
2463,19,19,-19,11,6
2464,19.12,19.12,-100,11,6
2465,19.49,19.49,-100,11,6
2466,19.73,19.73,-68.9,11,6
2467,20,20,-7.6,11,6
2468,20.01,20.01,-88.9,11,6
2469,21,21,-13.9,11,6
2470,22,22,-20,11,6
2471,22.2,22.2,-6.8,11,6
2472,24,24,-12.4,11,6
2473,25,25,-4.1,11,6
2474,26,26,-10.8,11,6
2475,27,27,-20,11,6
2476,29,29,-7.6,11,6
2477,30.9,30.9,-121.8,11,6
2478,31,31,-5.9,11,6
2479,32.7,32.7,-121.8,11,6
2480,33,33,-20,11,6
2481,34.2,34.2,-121.8,11,6
2482,34.9,34.9,-82.3,11,6
2483,35.01,35.01,-40,11,6
2484,35.1,35.1,-72.4,11,6
2485,36.4,36.4,-72.4,11,6
2486,37,37,-50,11,6
2487,37.1,37.1,-50,11,6
2488,37.2,37.2,-50,11,6
2489,37.3,37.3,-50,11,6
2490,37.6,37.6,-291.5,11,6
2491,38.1,38.1,-121.8,11,6
2492,39.3,39.3,-291.5,11,6
2493,39.4,39.4,-139.9,11,6
2494,39.6,39.6,-50,11,6
2495,39.7,39.7,-50,11,6
2496,39.8,39.8,-50,11,6
2497,39.9,39.9,-50,11,6
2498,40,40,-20.2,11,6
2499,40.02,40.02,-30,11,6
2500,40.1,40.1,-36.8,11,6
2501,41.2,41.2,-36.8,11,6
2502,42.5,42.5,-20,11,6
2503,43.4,43.4,-36.8,11,6
2504,43.9,43.9,-36.8,11,6
2505,44.4,44.4,-291.5,11,6
2506,45.03,45.03,-16,11,6
2507,46,46,-50,11,6
2508,46.1,46.1,-189.9,11,6
2509,46.2,46.2,-50,11,6
2510,46.3,46.3,-50,11,6
2511,47.5,47.5,-0.1,11,6
2512,48.03,48.03,-18,11,6
2513,48.4,48.4,-291.5,11,6
2514,49,49,-62,11,6
2515,50.02,50.02,-20,11,6
2516,50.13,50.13,-45,11,6
2517,50.5,50.5,-0.1,11,6
2518,55,55,-80,11,6
2519,58,58,-80,11,6
2520,60,60,-4.9,11,6
2521,60.03,60.03,-12,11,6
2522,60.13,60.13,-45,11,6
2523,63,63,-80,11,6
2524,65.5,65.5,-35,11,6
2525,70,70,-80,11,6
2526,70.01,70.01,-53.3,11,6
2527,70.05,70.05,-3.5,11,6
2528,72.7,72.7,-46,11,6
2529,73.35,73.35,-53.3,11,6
2530,73.39,73.39,-3.5,11,6
2531,73.5,73.5,-10,11,6
2532,75.13,75.13,-45,11,6
2533,76.7,76.7,-53.3,11,6
2534,76.74,76.74,-3.5,11,6
2535,77.4,77.4,-8,11,6
2536,79,79,-17,11,6
2537,79.5,79.5,-10,11,6
2538,80.04,80.04,-53.1,11,6
2539,80.08,80.08,-3.5,11,6
2540,83.7,83.7,-74.1,11,6
2541,133.1,133.1,-192,11,6
2542,145.01,145.01,-28.3,11,6
2543,160,160,-1471.4,11,6
2544,180,180,-844.9,11,6
2545,180.3,180.3,-478.7,11,6
2546,0,0,-11642.2,11,7
2547,0.1,0.1,-1,11,7
2548,0.6,0.6,-11.2,11,7
2549,1,1,-188.8,11,7
2550,2,2,-118.9,11,7
2551,3,3,-119.1,11,7
2552,3.5,3.5,-3.1,11,7
2553,4.5,4.5,-79.2,11,7
2554,5,5,-150,11,7
2555,6,6,-19.1,11,7
2556,6.7,6.7,-58,11,7
2557,7,7,-117.8,11,7
2558,7.4,7.4,-58,11,7
2559,8.25,8.25,-12.1,11,7
2560,9.9,9.9,-58,11,7
2561,11,11,-154.1,11,7
2562,11.4,11.4,-58,11,7
2563,11.5,11.5,-65,11,7
2564,12.2,12.2,-74.5,11,7
2565,13,13,-4.3,11,7
2566,13.01,13.01,-65,11,7
2567,13.6,13.6,-74.5,11,7
2568,14,14,-37.6,11,7
2569,14.68,14.68,-37.6,11,7
2570,15,15,-23,11,7
2571,15.03,15.03,-12,11,7
2572,15.35,15.35,-37.6,11,7
