"I","PI0","PI1","QI","LI","TI"
1770,19.9,19.9,190,11,18
1771,19.5,19.5,73,11,18
1772,19.49,19.49,73,11,18
1773,19.48,19.48,73,11,18
1774,18.9,18.9,190,11,18
1775,18.1,18.1,17.5,11,18
1776,18,18,140,11,18
1777,17.9,17.9,190,11,18
1778,17.5,17.5,5.2,11,18
1779,16.8,16.8,138,11,18
1780,15.2,15.2,138,11,18
1781,14.1,14.1,138,11,18
1782,14,14,90,11,18
1783,12.25,12.25,5.2,11,18
1784,11.5,11.5,72,11,18
1785,10.13,10.13,52,11,18
1786,10,10,92,11,18
1787,9,9,173.8,11,18
1788,8.9,8.9,2,11,18
1789,7,7,143.2,11,18
1790,6,6,138,11,18
1791,5.13,5.13,52,11,18
1792,5,5,58,11,18
1793,2,2,10,11,18
1794,1,1,46.6,11,18
1795,0.5,0.5,94.6,11,18
1796,0.13,0.13,52,11,18
1797,0.1,0.1,92.5,11,18
1798,0,0,11326.7,11,18
1799,180.3,180.3,13897.2,11,19
1800,180,180,23,11,19
1801,150,150,10.8,11,19
1802,140,140,11,11,19
1803,134.91,134.91,102,11,19
1804,130,130,8,11,19
1805,120,120,51.5,11,19
1806,110,110,163.7,11,19
1807,109.02,109.02,19.1,11,19
1808,105.13,105.13,271.3,11,19
1809,100,100,244.2,11,19
1810,99,99,108.3,11,19
1811,95,95,5.4,11,19
1812,91.7,91.7,0.1,11,19
1813,90,90,269.7,11,19
1814,89.99,89.99,200,11,19
1815,84.98,84.98,300,11,19
1816,80,80,506.3,11,19
1817,75,75,47,11,19
1818,70,70,139.6,11,19
1819,65,65,20.6,11,19
1820,60,60,98.3,11,19
1821,52.06,52.06,0.1,11,19
1822,50,50,16.5,11,19
1823,45,45,50,11,19
1824,44.99,44.99,28.8,11,19
1825,43.9,43.9,89.6,11,19
1826,43.1,43.1,3.3,11,19
1827,43,43,50,11,19
1828,42.4,42.4,20,11,19
1829,42,42,6.2,11,19
1830,41.9,41.9,67.2,11,19
1831,40,40,30.9,11,19
1832,39.9,39.9,67.2,11,19
1833,39.4,39.4,20,11,19
1834,39,39,30.9,11,19
1835,38,38,30.9,11,19
1836,37.9,37.9,67.2,11,19
1837,37.4,37.4,10,11,19
1838,37,37,31.6,11,19
1839,36,36,39.6,11,19
1840,35.99,35.99,1,11,19
1841,35.9,35.9,67.2,11,19
1842,35,35,73.4,11,19
1843,34,34,30.9,11,19
1844,33.9,33.9,89.6,11,19
1845,33,33,30.9,11,19
1846,32,32,32.4,11,19
1847,31,31,30.9,11,19
1848,30,30,197.1,11,19
1849,29.75,29.75,30.9,11,19
1850,29.5,29.5,30.9,11,19
1851,29.25,29.25,30.9,11,19
1852,29,29,30.9,11,19
1853,28.1,28.1,3.3,11,19
1854,28,28,1,11,19
1855,25,25,52.3,11,19
1856,20,20,10.4,11,19
1857,19.9,19.9,190,11,19
1858,19.5,19.5,73,11,19
1859,19.49,19.49,73,11,19
1860,19.48,19.48,73,11,19
1861,18.9,18.9,190,11,19
1862,18,18,90,11,19
1863,17.9,17.9,190,11,19
1864,16.8,16.8,138,11,19
1865,16.1,16.1,19.7,11,19
1866,15.2,15.2,138,11,19
1867,14.1,14.1,138,11,19
1868,14,14,90,11,19
1869,11.5,11.5,72,11,19
1870,10.13,10.13,52,11,19
1871,10,10,92,11,19
1872,9.9,9.9,108.3,11,19
1873,9.5,9.5,5.1,11,19
1874,9,9,215.6,11,19
1875,8.9,8.9,2.1,11,19
1876,7,7,188,11,19
1877,6,6,138,11,19
1878,5.13,5.13,52,11,19
1879,5,5,8,11,19
1880,4.25,4.25,5.1,11,19
1881,2,2,10,11,19
1882,1,1,44.8,11,19
1883,0.5,0.5,100,11,19
1884,0.13,0.13,52,11,19
1885,0.1,0.1,92.8,11,19
1886,0,0,11234,11,19
1887,180.3,180.3,13813.4,11,20
1888,180,180,22.5,11,20
1889,163.92,163.92,305.4,11,20
1890,150,150,10.1,11,20
1891,140,140,10.5,11,20
1892,134.91,134.91,102,11,20
1893,130,130,7.9,11,20
1894,120,120,59.2,11,20
1895,113.92,113.92,18.7,11,20
1896,110,110,381.7,11,20
1897,100,100,23.6,11,20
1898,99.6,99.6,0.2,11,20
1899,99,99,106.6,11,20
1900,95,95,194,11,20
1901,90,90,72.1,11,20
1902,89.99,89.99,200,11,20
1903,84.98,84.98,300,11,20
1904,80,80,494.1,11,20
1905,75,75,43.2,11,20
1906,70,70,98.6,11,20
1907,65,65,21,11,20
1908,60,60,98.4,11,20
1909,52.06,52.06,0.1,11,20
1910,50,50,16.2,11,20
1911,47.35,47.35,87.9,11,20
1912,45.35,45.35,65.9,11,20
1913,45,45,52.8,11,20
1914,44.99,44.99,27.6,11,20
1915,43.35,43.35,65.9,11,20
1916,42.4,42.4,20,11,20
1917,42,42,6.2,11,20
1918,41.35,41.35,65.9,11,20
1919,39.4,39.4,20,11,20
1920,39.35,39.35,65.9,11,20
1921,39.1,39.1,3.3,11,20
1922,39,39,0.7,11,20
1923,38.91,38.91,3.3,11,20
1924,38.31,38.31,1,11,20
1925,38,38,30.9,11,20
1926,37.4,37.4,10,11,20
1927,37.35,37.35,87.9,11,20
1928,37,37,30.9,11,20
1929,36,36,35.2,11,20
1930,35,35,83.4,11,20
1931,34,34,31,11,20
1932,33,33,31,11,20
1933,32,32,82.5,11,20
1934,31,31,31,11,20
1935,30,30,216.9,11,20
1936,29,29,31,11,20
1937,28,28,31.9,11,20
1938,27.75,27.75,30.9,11,20
1939,27.5,27.5,30.9,11,20
1940,27.25,27.25,30.9,11,20
1941,27,27,30.9,11,20
1942,25,25,2.2,11,20
1943,24.1,24.1,3.3,11,20
1944,24,24,50,11,20
1945,20,20,10.8,11,20
1946,19.9,19.9,190,11,20
1947,19.5,19.5,73,11,20
1948,19.49,19.49,73,11,20
1949,19.48,19.48,73,11,20
1950,19,19,10.3,11,20
1951,18.9,18.9,190,11,20
1952,18,18,90,11,20
1953,17.9,17.9,190,11,20
1954,16.8,16.8,138,11,20
1955,15.2,15.2,138,11,20
1956,14.1,14.1,138,11,20
1957,14,14,90,11,20
1958,12.1,12.1,20,11,20
1959,11.5,11.5,72,11,20
1960,10.13,10.13,52,11,20
1961,10,10,92,11,20
1962,9.9,9.9,106.6,11,20
1963,9,9,214.4,11,20
1964,8.9,8.9,2.7,11,20
1965,7.5,7.5,5.2,11,20
1966,7,7,138,11,20
1967,6,6,138,11,20
1968,5.13,5.13,52,11,20
1969,5,5,8,11,20
1970,2.25,2.25,5.2,11,20
1971,2,2,10,11,20
1972,1,1,43.9,11,20
1973,0.5,0.5,99.9,11,20
1974,0.13,0.13,52,11,20
1975,0.1,0.1,92.7,11,20
1976,0,0,11339.6,11,20
1977,180.3,180.3,14378.8,11,21
1978,180,180,22.2,11,21
1979,150,150,9.9,11,21
1980,145,145,296.8,11,21
1981,140,140,11.6,11,21
1982,134.9,134.9,88.3,11,21
1983,130,130,7.7,11,21
1984,120,120,59.2,11,21
1985,114.36,114.36,17.5,11,21
1986,110,110,382.9,11,21
1987,100,100,23.1,11,21
1988,99.34,99.34,0.2,11,21
1989,99,99,102.2,11,21
1990,95,95,182.4,11,21
1991,90,90,78.3,11,21
1992,89.99,89.99,200,11,21
1993,84.98,84.98,300,11,21
1994,80,80,489.9,11,21
1995,75,75,46.2,11,21
1996,70,70,53.4,11,21
1997,65,65,21,11,21
1998,60,60,98.4,11,21
1999,52.06,52.06,0.1,11,21
2000,50,50,15.5,11,21
2001,45,45,50.9,11,21
2002,44.99,44.99,26.6,11,21
2003,42.54,42.54,3.2,11,21
2004,42.4,42.4,20,11,21
2005,42,42,7.2,11,21
2006,39.95,39.95,1.1,11,21
2007,39.4,39.4,20,11,21
2008,39.1,39.1,3.4,11,21
2009,38.64,38.64,85.5,11,21
2010,38,38,30.9,11,21
2011,37.64,37.64,64.1,11,21
2012,37.4,37.4,10,11,21
2013,37,37,30.9,11,21
2014,36.64,36.64,64.1,11,21
2015,36,36,35.4,11,21
2016,35.64,35.64,64.1,11,21
2017,35,35,83.2,11,21
2018,34.64,34.64,64.1,11,21
2019,34,34,30.9,11,21
2020,33.64,33.64,85.5,11,21
2021,33,33,30.9,11,21
2022,32,32,32.5,11,21
2023,31,31,30.9,11,21
2024,30,30,246.7,11,21
2025,29,29,30.9,11,21
2026,28,28,31.9,11,21
2027,27.75,27.75,30.9,11,21
2028,27.5,27.5,30.9,11,21
2029,27.25,27.25,30.9,11,21
2030,27,27,30.9,11,21
2031,25,25,2.1,11,21
2032,24.1,24.1,3.3,11,21
2033,22,22,50,11,21
2034,20,20,11.1,11,21
2035,19.9,19.9,190,11,21
2036,19.5,19.5,73,11,21
2037,19.49,19.49,73,11,21
2038,19.48,19.48,73,11,21
2039,19,19,9.9,11,21
2040,18.9,18.9,190,11,21
2041,18,18,90,11,21
2042,17.9,17.9,190,11,21
2043,16.8,16.8,138,11,21
2044,15.2,15.2,138,11,21
2045,14.1,14.1,138,11,21
2046,14,14,90,11,21
2047,12.1,12.1,20.3,11,21
2048,11.5,11.5,72,11,21
2049,10.13,10.13,52,11,21
2050,10,10,92,11,21
2051,9.9,9.9,102.2,11,21
2052,7.5,7.5,5.2,11,21
2053,7,7,138,11,21
2054,6,6,138,11,21
2055,5.13,5.13,52,11,21
2056,5,5,8,11,21
2057,2.25,2.25,5.2,11,21
2058,2,2,10,11,21
2059,1,1,92.8,11,21
2060,0.5,0.5,274.1,11,21
2061,0.4,0.4,22.7,11,21
2062,0.13,0.13,52,11,21
2063,0.1,0.1,92.5,11,21
2064,0,0,11979.2,11,21
2065,180.3,180.3,14512.5,11,22
2066,180,180,19.8,11,22
2067,150,150,9.7,11,22
2068,140,140,12.5,11,22
2069,134.9,134.9,88.3,11,22
2070,130,130,7.1,11,22
2071,125.69,125.69,307.3,11,22
2072,120,120,58.5,11,22
2073,114.83,114.83,14.9,11,22
2074,110,110,377,11,22
2075,100,100,21,11,22
2076,99,99,91,11,22
2077,95,95,152.1,11,22
2078,93.94,93.94,0.2,11,22
2079,90,90,85.3,11,22
2080,89.99,89.99,200,11,22
2081,84.98,84.98,300,11,22
2082,80,80,475.8,11,22
2083,75,75,43.1,11,22
2084,70,70,44.3,11,22
2085,65,65,21.1,11,22
2086,60,60,98.4,11,22
2087,52.06,52.06,0.1,11,22
2088,50,50,14.1,11,22
2089,45,45,39.6,11,22
2090,44.99,44.99,23.3,11,22
2091,44.44,44.44,3,11,22
2092,43.29,43.29,77.5,11,22
2093,42.4,42.4,20,11,22
2094,42.29,42.29,58.1,11,22
2095,42,42,6.5,11,22
2096,41.29,41.29,58.1,11,22
2097,41.21,41.21,1,11,22
2098,40.29,40.29,58.1,11,22
2099,39.4,39.4,20,11,22
2100,39.29,39.29,58.1,11,22
2101,39,39,0.7,11,22
2102,38.29,38.29,77.5,11,22
2103,38,38,30.9,11,22
2104,37.4,37.4,10,11,22
2105,37.1,37.1,2.9,11,22
2106,37,37,30.9,11,22
2107,36,36,35.4,11,22
2108,35,35,83,11,22
2109,34,34,30.9,11,22
2110,33,33,30.9,11,22
2111,32,32,32.4,11,22
2112,31,31,30.9,11,22
2113,30,30,246.3,11,22
2114,29,29,30.9,11,22
2115,28,28,31.9,11,22
2116,27.75,27.75,30.9,11,22
2117,27.5,27.5,30.9,11,22
2118,27.25,27.25,30.9,11,22
2119,27,27,30.9,11,22
2120,25,25,1.9,11,22
2121,23,23,50,11,22
2122,22.1,22.1,2.9,11,22
2123,20,20,12,11,22
2124,19.9,19.9,190,11,22
2125,19.5,19.5,73,11,22
2126,19.49,19.49,73,11,22
2127,19.48,19.48,73,11,22
2128,19,19,9.8,11,22
2129,18.9,18.9,190,11,22
2130,18,18,90,11,22
2131,17.9,17.9,190,11,22
2132,16.8,16.8,138,11,22
2133,15.2,15.2,138,11,22
2134,14.1,14.1,138,11,22
2135,14,14,90,11,22
2136,11.5,11.5,72,11,22
2137,10.13,10.13,52,11,22
2138,10.1,10.1,17.6,11,22
2139,10,10,92,11,22
2140,9.9,9.9,91,11,22
2141,7.5,7.5,5.2,11,22
2142,7,7,138,11,22
2143,6,6,138,11,22
2144,5.13,5.13,52,11,22
2145,5,5,8,11,22
2146,2.25,2.25,5.2,11,22
2147,2,2,10,11,22
2148,1,1,38.8,11,22
2149,0.5,0.5,276,11,22
2150,0.13,0.13,52,11,22
2151,0.1,0.1,94.3,11,22
2152,0.01,0.01,53,11,22
2153,0,0,12400.5,11,22
2154,180.3,180.3,13456.6,11,23
2155,180,180,18.3,11,23
2156,150,150,9,11,23
2157,140,140,13.6,11,23
2158,134.9,134.9,95.1,11,23
2159,130,130,6.5,11,23
2160,120,120,49.4,11,23
2161,110,110,366.3,11,23
2162,107.11,107.11,12.2,11,23
2163,101.69,101.69,388.5,11,23
2164,100,100,17.7,11,23
2165,99,99,78.3,11,23
2166,95,95,94.1,11,23
2167,90.74,90.74,0.2,11,23
2168,90,90,89,11,23
2169,89.99,89.99,200,11,23
2170,84.98,84.98,300,11,23
2171,80,80,478.3,11,23
2172,75,75,43.3,11,23
2173,70,70,61.3,11,23
2174,65,65,21.1,11,23
2175,60,60,98.4,11,23
2176,52.06,52.06,0.1,11,23
2177,50,50,12.9,11,23
2178,45,45,33.5,11,23
2179,44.99,44.99,20.2,11,23
2180,42.4,42.4,20,11,23
2181,41.09,41.09,2.4,11,23
2182,40,40,6.1,11,23
2183,39.4,39.4,20,11,23
2184,39.17,39.17,0.9,11,23
2185,39.13,39.13,67.9,11,23
2186,39.1,39.1,3.5,11,23
2187,38.13,38.13,50.9,11,23
2188,38,38,28.2,11,23
2189,37.4,37.4,10,11,23
2190,37.13,37.13,50.9,11,23
2191,37,37,28.2,11,23
2192,36.13,36.13,50.9,11,23
2193,36,36,28.2,11,23
2194,35.13,35.13,50.9,11,23
2195,35,35,84.4,11,23
2196,34.13,34.13,67.9,11,23
2197,34,34,28.2,11,23
2198,33,33,28.2,11,23
2199,32,32,28.2,11,23
2200,31,31,28.2,11,23
2201,30,30,198,11,23
2202,29,29,28.8,11,23
2203,28,28,28.2,11,23
2204,27.75,27.75,28.2,11,23
2205,27.5,27.5,28.2,11,23
2206,27.25,27.25,28.2,11,23
2207,27,27,28.2,11,23
2208,25,25,2.6,11,23
2209,24.1,24.1,3.5,11,23
2210,22,22,50,11,23
2211,20,20,13,11,23
2212,19.9,19.9,190,11,23
2213,19.5,19.5,73,11,23
2214,19.49,19.49,73,11,23
2215,19.48,19.48,73,11,23
2216,19,19,9,11,23
2217,18.9,18.9,190,11,23
2218,18,18,90,11,23
2219,17.9,17.9,190,11,23
2220,16.8,16.8,138,11,23
2221,15.2,15.2,138,11,23
2222,14.1,14.1,138,11,23
2223,14,14,90,11,23
2224,12.1,12.1,13.1,11,23
2225,11.5,11.5,72,11,23
2226,10.13,10.13,52,11,23
2227,10,10,92,11,23
2228,9.9,9.9,78.3,11,23
2229,7.5,7.5,5.1,11,23
2230,7,7,138,11,23
2231,6,6,138,11,23
2232,5.13,5.13,52,11,23
2233,5,5,8.1,11,23
2234,2.25,2.25,5.1,11,23
2235,2,2,10,11,23
2236,1,1,34.1,11,23
2237,0.5,0.5,316.9,11,23
2238,0.4,0.4,3,11,23
2239,0.13,0.13,52,11,23
2240,0.1,0.1,95.9,11,23
2241,0,0,12303.3,11,23
2242,180.3,180.3,12550.3,11,24
2243,180,180,17,11,24
2244,150,150,8.5,11,24
2245,140,140,13,11,24
2246,134.91,134.91,102,11,24
2247,130,130,6.3,11,24
2248,120,120,47.1,11,24
2249,110,110,356.2,11,24
2250,100,100,17.1,11,24
2251,99,99,75.1,11,24
2252,96.55,96.55,11.2,11,24
2253,93.5,93.5,424.5,11,24
2254,90,90,165.5,11,24
2255,89.99,89.99,200,11,24
2256,85,85,3.8,11,24
2257,84.98,84.98,300,11,24
2258,80.38,80.38,0.1,11,24
2259,80,80,458.1,11,24
2260,75,75,37.9,11,24
2261,70,70,36.4,11,24
2262,65,65,21,11,24
2263,60.97,60.97,5.5,11,24
2264,60,60,98.4,11,24
2265,55.97,55.97,15,11,24
2266,52.06,52.06,0.1,11,24
2267,50,50,12,11,24
2268,45,45,32,11,24
2269,44.99,44.99,19,11,24
2270,43.12,43.12,65,11,24
2271,42.4,42.4,20,11,24
2272,41.12,41.12,48.8,11,24
2273,41.1,41.1,4.1,11,24
2274,40,40,26.3,11,24
2275,39.4,39.4,20,11,24
2276,39.12,39.12,48.8,11,24
2277,39,39,26.3,11,24
2278,38.76,38.76,1.9,11,24
2279,38,38,26.3,11,24
2280,37.4,37.4,10,11,24
2281,37.12,37.12,48.8,11,24
2282,37,37,26.3,11,24
2283,36,36,26.3,11,24
2284,35.51,35.51,0.9,11,24
2285,35.12,35.12,48.8,11,24
2286,35,35,84.1,11,24
2287,34,34,26.3,11,24
2288,33.12,33.12,65,11,24
2289,33,33,26.3,11,24
2290,32,32,26.3,11,24
2291,31,31,26.3,11,24
2292,30,30,201.4,11,24
2293,29.75,29.75,26.3,11,24
2294,29.5,29.5,26.3,11,24
2295,29.25,29.25,26.3,11,24
2296,29,29,26.3,11,24
2297,27,27,0.6,11,24
2298,26.1,26.1,4.1,11,24
2299,25,25,2.9,11,24
2300,20,20,64.7,11,24
2301,19.9,19.9,190,11,24
2302,19.5,19.5,73,11,24
2303,19.49,19.49,73,11,24
2304,19.48,19.48,73,11,24
2305,18.9,18.9,190,11,24
2306,18,18,90,11,24
2307,17.9,17.9,190,11,24
2308,16.8,16.8,138,11,24
2309,15.2,15.2,138,11,24
2310,14.1,14.1,148,11,24
2311,14,14,90,11,24
2312,11.5,11.5,72,11,24
2313,10.13,10.13,52,11,24
2314,10,10,92,11,24
2315,9.9,9.9,75.1,11,24
2316,9.5,9.5,5.2,11,24
2317,7,7,138,11,24
2318,6,6,138,11,24
2319,5.13,5.13,52,11,24
2320,5,5,8,11,24
2321,4.25,4.25,5.2,11,24
2322,2,2,10,11,24
2323,1,1,32.6,11,24
2324,0.5,0.5,318.9,11,24
2325,0.4,0.4,2.5,11,24
2326,0.13,0.13,52,11,24
2327,0.1,0.1,96.9,11,24
2328,0,0,11471.9,11,24
2329,0,0,-11063.7,11,1
2330,0.1,0.1,-1,11,1
2331,0.56,0.56,-14.5,11,1
2332,0.6,0.6,-11,11,1
2333,0.7,0.7,-16.1,11,1
2334,1,1,-110.9,11,1
2335,1.5,1.5,-20.3,11,1
2336,2,2,-54.9,11,1
2337,2.02,2.02,-22,11,1
2338,2.5,2.5,-129.1,11,1
2339,4.5,4.5,-13.1,11,1
2340,5,5,-184.6,11,1
2341,5.03,5.03,-23,11,1
2342,6,6,-157.1,11,1
2343,7,7,-29.2,11,1
2344,7.04,7.04,-8.8,11,1
2345,7.88,7.88,-29,11,1
2346,8.25,8.25,-65,11,1
2347,8.4,8.4,-26,11,1
2348,10.5,10.5,-13.8,11,1
2349,11,11,-37.4,11,1
2350,12,12,-5.8,11,1
2351,12.6,12.6,-14.5,11,1
2352,14.1,14.1,-10,11,1
2353,14.4,14.4,-86.5,11,1
2354,15,15,-20,11,1
2355,16.25,16.25,-23,11,1
2356,17.1,17.1,-20,11,1
2357,19.1,19.1,-20,11,1
2358,20,20,-1.8,11,1
2359,21.1,21.1,-20,11,1
2360,23.02,23.02,-30,11,1
2361,23.1,23.1,-20,11,1
2362,24,24,-4.8,11,1
2363,25,25,-105,11,1
2364,26.8,26.8,-6.8,11,1
2365,27,27,-4.9,11,1
2366,28,28,-155,11,1
2367,30,30,-190.3,11,1
2368,30.01,30.01,-36,11,1
2369,30.03,30.03,-4,11,1
2370,31,31,-50,11,1
2371,32.02,32.02,-30,11,1
2372,32.1,32.1,-280.3,11,1
2373,32.8,32.8,-73.6,11,1
2374,33,33,-86.5,11,1
2375,33.2,33.2,-73.6,11,1
2376,34.01,34.01,-55,11,1
2377,34.02,34.02,-19,11,1
2378,34.03,34.03,-4,11,1
2379,34.1,34.1,-280.3,11,1
2380,35,35,-36,11,1
2381,36,36,-18.2,11,1
2382,36.03,36.03,-11,11,1
2383,36.8,36.8,-121.5,11,1
2384,37,37,-50,11,1
2385,37.01,37.01,-36,11,1
2386,37.1,37.1,-50,11,1
2387,37.2,37.2,-50,11,1
2388,37.3,37.3,-50,11,1
2389,37.4,37.4,-50,11,1
2390,37.5,37.5,-330.3,11,1
2391,37.6,37.6,-50,11,1
2392,37.7,37.7,-50,11,1
2393,37.8,37.8,-50,11,1
2394,37.9,37.9,-50,11,1
2395,38,38,-50,11,1
2396,38.1,38.1,-171.5,11,1
2397,38.2,38.2,-280.3,11,1
2398,39.01,39.01,-55,11,1
2399,39.3,39.3,-71.8,11,1
2400,40.01,40.01,-20,11,1
2401,40.4,40.4,-71.8,11,1
2402,41.26,41.26,-48,11,1
2403,41.27,41.27,-137,11,1
2404,41.28,41.28,-24,11,1
2405,41.29,41.29,-48,11,1
2406,41.3,41.3,-258.5,11,1
2407,41.31,41.31,-89.2,11,1
2408,42.01,42.01,-80,11,1
2409,42.5,42.5,-20,11,1
2410,43.02,43.02,-26,11,1
2411,44,44,-11.7,11,1
2412,44.01,44.01,-36,11,1
2413,44.6,44.6,-121.5,11,1
2414,45,45,-16.8,11,1
2415,45.01,45.01,-96,11,1
2416,45.5,45.5,-139,11,1
2417,45.9,45.9,-139,11,1
2418,47.5,47.5,-0.1,11,1
2419,48,48,-11.7,11,1
2420,48.02,48.02,-20,11,1
2421,50.03,50.03,-12,11,1
2422,50.5,50.5,-0.1,11,1
2423,52,52,-11.7,11,1
2424,55.13,55.13,-45,11,1
2425,56,56,-11.7,11,1
2426,60.13,60.13,-45,11,1
2427,62,62,-11.7,11,1
2428,65.5,65.5,-35,11,1
2429,68,68,-11.7,11,1
2430,70,70,-41.5,11,1
2431,70.01,70.01,-12,11,1
2432,70.04,70.04,-21.8,11,1
2433,70.13,70.13,-45,11,1
2434,73.34,73.34,-41.5,11,1
2435,73.35,73.35,-12,11,1
2436,73.38,73.38,-21.8,11,1
2437,73.5,73.5,-10,11,1
2438,76.69,76.69,-41.5,11,1
2439,76.7,76.7,-12,11,1
2440,76.73,76.73,-21.8,11,1
2441,79.5,79.5,-10,11,1
2442,80.03,80.03,-41.5,11,1
2443,80.04,80.04,-12,11,1
2444,80.07,80.07,-21.6,11,1
2445,80.1,80.1,-23,11,1
2446,83.7,83.7,-73.8,11,1
2447,85.24,85.24,-325,11,1
2448,130.01,130.01,-10,11,1
2449,145,145,-714,11,1
2450,145.01,145.01,-27.3,11,1
2451,160,160,-1461.5,11,1
2452,180,180,-1114.6,11,1
2453,180.3,180.3,-67.2,11,1
2454,0,0,-11834.4,11,2
2455,0.1,0.1,-1,11,2
2456,0.56,0.56,-13.1,11,2
2457,0.6,0.6,-11.3,11,2
2458,0.7,0.7,-18.8,11,2
2459,1,1,-129.2,11,2
2460,1.5,1.5,-18,11,2
2461,2,2,-63.5,11,2
2462,2.02,2.02,-22,11,2
2463,2.5,2.5,-162.5,11,2
2464,4.5,4.5,-23,11,2
2465,5,5,-184.6,11,2
2466,5.03,5.03,-23,11,2
2467,6,6,-197.5,11,2
2468,7,7,-33.1,11,2
2469,7.04,7.04,-8.2,11,2
2470,7.88,7.88,-11.9,11,2
2471,8.25,8.25,-74,11,2
2472,8.4,8.4,-34.6,11,2
2473,9.91,9.91,-10,11,2
2474,10.5,10.5,-13.7,11,2
2475,11,11,-43.7,11,2
2476,12,12,-5.8,11,2
2477,12.6,12.6,-15,11,2
2478,12.9,12.9,-20,11,2
2479,14.4,14.4,-86.5,11,2
2480,14.9,14.9,-20,11,2
2481,15,15,-20,11,2
2482,16.25,16.25,-24.4,11,2
2483,16.9,16.9,-20,11,2
2484,18.9,18.9,-20,11,2
2485,20,20,-1.8,11,2
2486,22.2,22.2,-6.8,11,2
2487,23.02,23.02,-30,11,2
2488,24,24,-4.8,11,2
2489,25,25,-155,11,2
2490,27,27,-4.9,11,2
2491,28,28,-105,11,2
2492,30,30,-190.3,11,2
2493,30.01,30.01,-36,11,2
2494,30.03,30.03,-4,11,2
2495,31,31,-50,11,2
2496,32.02,32.02,-30,11,2
2497,32.1,32.1,-280.3,11,2
2498,32.8,32.8,-73.6,11,2
2499,33,33,-87.7,11,2
2500,33.2,33.2,-73.6,11,2
2501,34.01,34.01,-55,11,2
2502,34.02,34.02,-19,11,2
2503,34.03,34.03,-4,11,2
2504,34.1,34.1,-280.3,11,2
2505,35,35,-35.7,11,2
2506,36,36,-18.8,11,2
2507,36.03,36.03,-4,11,2
2508,36.8,36.8,-121.5,11,2
2509,37,37,-50,11,2
2510,37.01,37.01,-36,11,2
2511,37.1,37.1,-50,11,2
2512,37.2,37.2,-50,11,2
2513,37.3,37.3,-50,11,2
2514,37.4,37.4,-50,11,2
2515,37.5,37.5,-330.3,11,2
2516,37.6,37.6,-50,11,2
2517,37.7,37.7,-50,11,2
2518,37.8,37.8,-50,11,2
2519,37.9,37.9,-50,11,2
2520,38,38,-50,11,2
2521,38.1,38.1,-171.5,11,2
2522,38.2,38.2,-280.3,11,2
2523,39.01,39.01,-55,11,2
2524,39.3,39.3,-71.8,11,2
2525,40.01,40.01,-20,11,2
2526,40.4,40.4,-71.8,11,2
2527,41.27,41.27,-136.2,11,2
2528,41.28,41.28,-71.2,11,2
2529,41.3,41.3,-257.7,11,2
2530,41.31,41.31,-136.1,11,2
2531,42.01,42.01,-58,11,2
2532,42.5,42.5,-20,11,2
2533,43.02,43.02,-26,11,2
2534,44,44,-11.1,11,2
2535,44.01,44.01,-36,11,2
2536,44.6,44.6,-121.5,11,2
2537,45,45,-18,11,2
2538,45.01,45.01,-55,11,2
2539,45.5,45.5,-139,11,2
2540,45.9,45.9,-139,11,2
2541,47.5,47.5,-0.1,11,2
2542,48,48,-11.1,11,2
2543,48.02,48.02,-20,11,2
2544,50.03,50.03,-12,11,2
2545,50.5,50.5,-0.1,11,2
2546,52,52,-11.1,11,2
2547,55.13,55.13,-45,11,2
2548,56,56,-11.1,11,2
2549,60.13,60.13,-45,11,2
2550,62,62,-11.1,11,2
2551,65.5,65.5,-35,11,2
2552,68,68,-11.1,11,2
2553,70,70,-50,11,2
2554,70.01,70.01,-3.5,11,2
2555,70.05,70.05,-35.3,11,2
2556,70.13,70.13,-45,11,2
2557,73.34,73.34,-50,11,2
2558,73.35,73.35,-3.5,11,2
2559,73.39,73.39,-35.3,11,2
2560,73.5,73.5,-10,11,2
2561,76.69,76.69,-50,11,2
2562,76.7,76.7,-3.5,11,2
2563,76.74,76.74,-35.3,11,2
2564,79.5,79.5,-10,11,2
2565,80.03,80.03,-50,11,2
2566,80.04,80.04,-3.5,11,2
2567,80.08,80.08,-35.1,11,2
2568,80.1,80.1,-43,11,2
2569,83.7,83.7,-73.8,11,2
2570,85.24,85.24,-325,11,2
2571,130.01,130.01,-162,11,2
2572,145,145,-714,11,2
2573,145.01,145.01,-27.3,11,2
2574,160,160,-1480.5,11,2
2575,180,180,-1114.6,11,2
2576,180.3,180.3,-66.2,11,2
2577,0,0,-12144.8,11,3
2578,0.1,0.1,-1,11,3
2579,0.56,0.56,-17.3,11,3
2580,0.6,0.6,-11.3,11,3
2581,0.7,0.7,-18.7,11,3
2582,1,1,-133.4,11,3
2583,1.5,1.5,-13.9,11,3
2584,2,2,-32.1,11,3
2585,2.02,2.02,-22,11,3
2586,2.5,2.5,-180,11,3
2587,4.5,4.5,-27.6,11,3
2588,5,5,-184.6,11,3
2589,5.03,5.03,-12,11,3
2590,6,6,-228.6,11,3
2591,7,7,-34.3,11,3
2592,7.04,7.04,-5.1,11,3
2593,7.88,7.88,-1,11,3
2594,8.25,8.25,-82.1,11,3
2595,8.4,8.4,-41.5,11,3
2596,9.56,9.56,-10,11,3
2597,10.5,10.5,-14.3,11,3
2598,11,11,-56.3,11,3
