"I","PI0","PI1","QI","LI","TI"
1631,36.39,36.39,1.9,12,5
1632,5.69,5.69,115,12,5
1633,2.69,2.69,115,12,5
1634,0.5,0.5,184,12,5
1635,0.1,0.1,115,12,5
1636,0,0,115,12,5
1637,180.3,180.3,3864.8,12,6
1638,110,110,1.6,12,6
1639,83.69,83.69,205.9,12,6
1640,39.3,39.3,1.9,12,6
1641,5.69,5.69,115,12,6
1642,2.69,2.69,115,12,6
1643,0.5,0.5,184,12,6
1644,0.1,0.1,115,12,6
1645,0,0,115,12,6
1646,180.3,180.3,3926.5,12,7
1647,110,110,1.7,12,7
1648,90.5,90.5,205.9,12,7
1649,46.4,46.4,1.9,12,7
1650,5.69,5.69,115,12,7
1651,2.69,2.69,115,12,7
1652,0.5,0.5,184,12,7
1653,0.1,0.1,115,12,7
1654,0,0,115,12,7
1655,180.3,180.3,4219.5,12,8
1656,110,110,1.9,12,8
1657,95.69,95.69,203,12,8
1658,45.27,45.27,1.5,12,8
1659,44.27,44.27,1.5,12,8
1660,5.69,5.69,115,12,8
1661,2.69,2.69,115,12,8
1662,0.5,0.5,184,12,8
1663,0.1,0.1,115,12,8
1664,0,0,115,12,8
1665,180.3,180.3,4773.4,12,9
1666,110,110,2.2,12,9
1667,96.9,96.9,205.8,12,9
1668,64.53,64.53,1.9,12,9
1669,5.69,5.69,115,12,9
1670,2.69,2.69,115,12,9
1671,0.5,0.5,184,12,9
1672,0.1,0.1,115,12,9
1673,0,0,115,12,9
1674,180.3,180.3,5611.2,12,10
1675,110,110,3.4,12,10
1676,101.62,101.62,205.2,12,10
1677,67.16,67.16,1.9,12,10
1678,5.69,5.69,115,12,10
1679,2.69,2.69,115,12,10
1680,0.5,0.5,184,12,10
1681,0.1,0.1,115,12,10
1682,0,0,115,12,10
1683,180.3,180.3,6051.4,12,11
1684,129.07,129.07,202.8,12,11
1685,110,110,3.9,12,11
1686,60.96,60.96,4.9,12,11
1687,5.69,5.69,115,12,11
1688,2.69,2.69,115,12,11
1689,0.5,0.5,184,12,11
1690,0.1,0.1,115,12,11
1691,0,0,115,12,11
1692,180.3,180.3,6190.5,12,12
1693,117.5,117.5,202.8,12,12
1694,110,110,4,12,12
1695,60.58,60.58,4.9,12,12
1696,5.69,5.69,115,12,12
1697,2.69,2.69,115,12,12
1698,0.5,0.5,184,12,12
1699,0.1,0.1,115,12,12
1700,0,0,115,12,12
1701,180.3,180.3,6322.1,12,13
1702,120.03,120.03,202.5,12,13
1703,110,110,4,12,13
1704,62.05,62.05,4.9,12,13
1705,5.69,5.69,115,12,13
1706,2.69,2.69,115,12,13
1707,0.5,0.5,184,12,13
1708,0.1,0.1,115,12,13
1709,0,0,115,12,13
1710,180.3,180.3,6147,12,14
1711,110,110,3.6,12,14
1712,99.25,99.25,201.5,12,14
1713,61.16,61.16,5.9,12,14
1714,5.69,5.69,115,12,14
1715,2.69,2.69,115,12,14
1716,0.5,0.5,184,12,14
1717,0.1,0.1,115,12,14
1718,0,0,115,12,14
1719,180.3,180.3,6076.8,12,15
1720,110,110,3.5,12,15
1721,97,97,119.5,12,15
1722,60.31,60.31,9.9,12,15
1723,5.69,5.69,115,12,15
1724,2.69,2.69,115,12,15
1725,0.5,0.5,184,12,15
1726,0.1,0.1,115,12,15
1727,0,0,115,12,15
1728,180.3,180.3,6223.4,12,16
1729,110,110,3.7,12,16
1730,91,91,126.9,12,16
1731,58.73,58.73,0.9,12,16
1732,5.69,5.69,115,12,16
1733,2.69,2.69,115,12,16
1734,0.5,0.5,184,12,16
1735,0.1,0.1,115,12,16
1736,0,0,115,12,16
1737,180.3,180.3,6152.3,12,17
1738,110,110,3.9,12,17
1739,90.51,90.51,124.4,12,17
1740,60.02,60.02,1.9,12,17
1741,5.69,5.69,115,12,17
1742,2.69,2.69,115,12,17
1743,0.5,0.5,184,12,17
1744,0.1,0.1,115,12,17
1745,0,0,115,12,17
1746,180.3,180.3,6083.2,12,18
1747,110,110,3.8,12,18
1748,100.81,100.81,90.4,12,18
1749,45.83,45.83,7,12,18
1750,44.83,44.83,7,12,18
1751,5.69,5.69,115,12,18
1752,2.69,2.69,115,12,18
1753,0.5,0.5,184,12,18
1754,0.1,0.1,115,12,18
1755,0,0,115,12,18
1756,180.3,180.3,5943.3,12,19
1757,118.58,118.58,23.6,12,19
1758,110,110,3.2,12,19
1759,52.2,52.2,10,12,19
1760,51.2,51.2,10,12,19
1761,5.69,5.69,115,12,19
1762,2.69,2.69,115,12,19
1763,0.5,0.5,184,12,19
1764,0.1,0.1,115,12,19
1765,0,0,115,12,19
1766,180.3,180.3,6125.3,12,20
1767,149,149,9.5,12,20
1768,110,110,2.8,12,20
1769,62.8,62.8,5.5,12,20
1770,61.8,61.8,5.5,12,20
1771,5.69,5.69,115,12,20
1772,2.69,2.69,115,12,20
1773,0.5,0.5,184,12,20
1774,0.1,0.1,115,12,20
1775,0,0,115,12,20
1776,180.3,180.3,6690.2,12,21
1777,149,149,9.9,12,21
1778,110,110,2.6,12,21
1779,61.86,61.86,4.5,12,21
1780,60.86,60.86,4.5,12,21
1781,5.69,5.69,115,12,21
1782,2.69,2.69,115,12,21
1783,0.5,0.5,184,12,21
1784,0.1,0.1,115,12,21
1785,0,0,115,12,21
1786,180.3,180.3,6612.5,12,22
1787,150,150,10,12,22
1788,110,110,2.5,12,22
1789,56.48,56.48,7,12,22
1790,55.48,55.48,7,12,22
1791,5.69,5.69,115,12,22
1792,2.69,2.69,115,12,22
1793,0.5,0.5,184,12,22
1794,0.1,0.1,115,12,22
1795,0.01,0.01,0.1,12,22
1796,0,0,115,12,22
1797,180.3,180.3,6302.9,12,23
1798,117.84,117.84,37.6,12,23
1799,110,110,2.3,12,23
1800,48.15,48.15,8.5,12,23
1801,47.15,47.15,8.5,12,23
1802,5.69,5.69,115,12,23
1803,2.69,2.69,115,12,23
1804,0.5,0.5,184,12,23
1805,0.1,0.1,115,12,23
1806,0,0,115,12,23
1807,180.3,180.3,5881.2,12,24
1808,110,110,2.1,12,24
1809,96.31,96.31,178.8,12,24
1810,42.01,42.01,7.5,12,24
1811,41.01,41.01,7.5,12,24
1812,5.69,5.69,115,12,24
1813,2.69,2.69,115,12,24
1814,0.5,0.5,184,12,24
1815,0.1,0.1,115,12,24
1816,0,0,115,12,24
1817,0,0,-3894,12,1
1818,0.15,0.15,-80,12,1
1819,0.2,0.2,-100,12,1
1820,1,1,-600,12,1
1821,2,2,-50,12,1
1822,3.3,3.3,-10,12,1
1823,4.4,4.4,-10,12,1
1824,10.69,10.69,-10,12,1
1825,15.69,15.69,-53,12,1
1826,25.69,25.69,-60,12,1
1827,31,31,-180,12,1
1828,31.01,31.01,-120,12,1
1829,31.02,31.02,-70,12,1
1830,31.03,31.03,-70,12,1
1831,31.04,31.04,-40,12,1
1832,31.05,31.05,-55,12,1
1833,31.09,31.09,-55,12,1
1834,33.69,33.69,-8,12,1
1835,35.69,35.69,-30,12,1
1836,37.69,37.69,-25,12,1
1837,39.67,39.67,-20,12,1
1838,42.69,42.69,-135,12,1
1839,44.69,44.69,-90,12,1
1840,45.69,45.69,-160,12,1
1841,47.19,47.19,-120,12,1
1842,47.69,47.69,-175,12,1
1843,48.69,48.69,-120,12,1
1844,49.69,49.69,-30,12,1
1845,50.19,50.19,-100,12,1
1846,51.69,51.69,-120,12,1
1847,52.69,52.69,-115,12,1
1848,54.8,54.8,-112,12,1
1849,54.9,54.9,-112,12,1
1850,55,55,-112,12,1
1851,55.69,55.69,-30,12,1
1852,56.69,56.69,-45,12,1
1853,60.1,60.1,-17,12,1
1854,64.1,64.1,-17,12,1
1855,65.69,65.69,-50,12,1
1856,66.69,66.69,-90,12,1
1857,68.1,68.1,-17,12,1
1858,72.1,72.1,-17,12,1
1859,75.69,75.69,-30,12,1
1860,76.1,76.1,-17,12,1
1861,78.69,78.69,-30,12,1
1862,80.1,80.1,-15,12,1
1863,81.69,81.69,-30,12,1
1864,130.07,130.07,-287,12,1
1865,130.97,130.97,-12,12,1
1866,131.5,131.5,-2,12,1
1867,131.69,131.69,-20,12,1
1868,160,160,-4,12,1
1869,180.01,180.01,-253.8,12,1
1870,180.3,180.3,-77,12,1
1871,0,0,-3521.5,12,2
1872,0.15,0.15,-80,12,2
1873,0.2,0.2,-100,12,2
1874,1,1,-420,12,2
1875,2,2,-50,12,2
1876,3.3,3.3,-10,12,2
1877,4.4,4.4,-10,12,2
1878,10.69,10.69,-10,12,2
1879,15.69,15.69,-53,12,2
1880,25.69,25.69,-60,12,2
1881,31,31,-180,12,2
1882,31.01,31.01,-120,12,2
1883,31.02,31.02,-70,12,2
1884,31.03,31.03,-70,12,2
1885,31.04,31.04,-40,12,2
1886,31.07,31.07,-55,12,2
1887,31.08,31.08,-55,12,2
1888,33.69,33.69,-8,12,2
1889,35.69,35.69,-30,12,2
1890,37.69,37.69,-25,12,2
1891,39.67,39.67,-20,12,2
1892,42.69,42.69,-135,12,2
1893,44.69,44.69,-90,12,2
1894,45.69,45.69,-160,12,2
1895,47.19,47.19,-120,12,2
1896,47.69,47.69,-175,12,2
1897,48.69,48.69,-120,12,2
1898,49.69,49.69,-30,12,2
1899,50.19,50.19,-100,12,2
1900,51.69,51.69,-120,12,2
1901,52.69,52.69,-115,12,2
1902,54.8,54.8,-112,12,2
1903,54.9,54.9,-112,12,2
1904,55,55,-112,12,2
1905,55.69,55.69,-30,12,2
1906,56.69,56.69,-45,12,2
1907,60.1,60.1,-133,12,2
1908,64.1,64.1,-133,12,2
1909,65.69,65.69,-50,12,2
1910,66.69,66.69,-90,12,2
1911,68.1,68.1,-133,12,2
1912,72.1,72.1,-133,12,2
1913,75.69,75.69,-30,12,2
1914,76.1,76.1,-133,12,2
1915,78.69,78.69,-30,12,2
1916,80.1,80.1,-135,12,2
1917,81.69,81.69,-30,12,2
1918,130.07,130.07,-187,12,2
1919,130.97,130.97,-12,12,2
1920,131.5,131.5,-2,12,2
1921,131.69,131.69,-20,12,2
1922,160,160,-4,12,2
1923,180.01,180.01,-253.8,12,2
1924,180.3,180.3,-77,12,2
1925,0,0,-3383.7,12,3
1926,0.15,0.15,-80,12,3
1927,0.2,0.2,-100,12,3
1928,1,1,-420,12,3
1929,2,2,-50,12,3
1930,3.3,3.3,-10,12,3
1931,4.4,4.4,-10,12,3
1932,10.69,10.69,-10,12,3
1933,15.69,15.69,-53,12,3
1934,25.69,25.69,-60,12,3
1935,31,31,-180,12,3
1936,31.01,31.01,-120,12,3
1937,31.02,31.02,-70,12,3
1938,31.03,31.03,-70,12,3
1939,31.04,31.04,-40,12,3
1940,31.05,31.05,-110,12,3
1941,33.69,33.69,-8,12,3
1942,35.69,35.69,-30,12,3
1943,37.69,37.69,-25,12,3
1944,39.67,39.67,-20,12,3
1945,42.69,42.69,-135,12,3
1946,44.69,44.69,-90,12,3
1947,45.69,45.69,-160,12,3
1948,47.19,47.19,-120,12,3
1949,47.69,47.69,-175,12,3
1950,48.69,48.69,-120,12,3
1951,49.69,49.69,-30,12,3
1952,50.19,50.19,-100,12,3
1953,51.69,51.69,-120,12,3
1954,52.69,52.69,-115,12,3
1955,54.8,54.8,-112,12,3
1956,54.9,54.9,-112,12,3
1957,55,55,-112,12,3
1958,55.69,55.69,-30,12,3
1959,56.69,56.69,-45,12,3
1960,60.1,60.1,-133,12,3
1961,64.1,64.1,-133,12,3
1962,65.69,65.69,-50,12,3
1963,66.69,66.69,-90,12,3
1964,68.1,68.1,-133,12,3
1965,72.1,72.1,-133,12,3
1966,75.69,75.69,-30,12,3
1967,76.1,76.1,-133,12,3
1968,78.69,78.69,-30,12,3
1969,80.1,80.1,-135,12,3
1970,81.69,81.69,-30,12,3
1971,130.07,130.07,-187,12,3
1972,130.97,130.97,-12,12,3
1973,131.5,131.5,-2,12,3
1974,131.69,131.69,-20,12,3
1975,160,160,-4,12,3
1976,180.01,180.01,-253.8,12,3
1977,180.3,180.3,-77,12,3
1978,0,0,-3176,12,4
1979,0.15,0.15,-80,12,4
1980,0.2,0.2,-100,12,4
1981,1,1,-420,12,4
1982,2,2,-50,12,4
1983,3.3,3.3,-10,12,4
1984,4.4,4.4,-10,12,4
1985,10.69,10.69,-10,12,4
1986,15.69,15.69,-53,12,4
1987,25.69,25.69,-60,12,4
1988,31,31,-180,12,4
1989,31.01,31.01,-120,12,4
1990,31.02,31.02,-70,12,4
1991,31.03,31.03,-70,12,4
1992,31.04,31.04,-40,12,4
1993,31.06,31.06,-55,12,4
1994,31.11,31.11,-55,12,4
1995,33.69,33.69,-8,12,4
1996,35.69,35.69,-30,12,4
1997,37.69,37.69,-25,12,4
1998,39.67,39.67,-20,12,4
1999,42.69,42.69,-135,12,4
2000,44.69,44.69,-90,12,4
2001,45.69,45.69,-160,12,4
2002,47.19,47.19,-120,12,4
2003,47.69,47.69,-175,12,4
2004,48.69,48.69,-120,12,4
2005,49.69,49.69,-30,12,4
2006,50.19,50.19,-100,12,4
2007,51.69,51.69,-120,12,4
2008,52.69,52.69,-115,12,4
2009,54.8,54.8,-112,12,4
2010,54.9,54.9,-112,12,4
2011,55,55,-112,12,4
2012,55.69,55.69,-30,12,4
2013,56.69,56.69,-45,12,4
2014,60.1,60.1,-133,12,4
2015,64.1,64.1,-133,12,4
2016,65.69,65.69,-50,12,4
2017,66.69,66.69,-90,12,4
2018,68.1,68.1,-133,12,4
2019,72.1,72.1,-133,12,4
2020,75.69,75.69,-30,12,4
2021,76.1,76.1,-133,12,4
2022,78.69,78.69,-30,12,4
2023,80.1,80.1,-135,12,4
2024,81.69,81.69,-30,12,4
2025,130.07,130.07,-187,12,4
2026,130.97,130.97,-12,12,4
2027,131.5,131.5,-2,12,4
2028,131.69,131.69,-20,12,4
2029,160,160,-4,12,4
2030,180.01,180.01,-253.8,12,4
2031,180.3,180.3,-77,12,4
2032,0,0,-2961.1,12,5
2033,0.15,0.15,-80,12,5
2034,0.2,0.2,-100,12,5
2035,1,1,-420,12,5
2036,2,2,-50,12,5
2037,3.3,3.3,-10,12,5
2038,4.4,4.4,-10,12,5
2039,10.69,10.69,-10,12,5
2040,15.69,15.69,-53,12,5
2041,25.69,25.69,-60,12,5
2042,31,31,-180,12,5
2043,31.01,31.01,-120,12,5
2044,31.02,31.02,-70,12,5
2045,31.03,31.03,-70,12,5
2046,31.04,31.04,-40,12,5
2047,31.05,31.05,-110,12,5
2048,33.69,33.69,-8,12,5
2049,35.69,35.69,-30,12,5
2050,37.69,37.69,-25,12,5
2051,39.67,39.67,-20,12,5
2052,42.69,42.69,-135,12,5
2053,44.69,44.69,-90,12,5
2054,45.69,45.69,-160,12,5
2055,47.19,47.19,-120,12,5
2056,47.69,47.69,-175,12,5
2057,48.69,48.69,-120,12,5
2058,49.69,49.69,-30,12,5
2059,50.19,50.19,-100,12,5
2060,51.69,51.69,-120,12,5
2061,52.69,52.69,-115,12,5
2062,54.8,54.8,-112,12,5
2063,54.9,54.9,-112,12,5
2064,55,55,-112,12,5
2065,55.69,55.69,-30,12,5
2066,56.69,56.69,-45,12,5
2067,60.1,60.1,-133,12,5
2068,64.1,64.1,-133,12,5
2069,65.69,65.69,-50,12,5
2070,66.69,66.69,-90,12,5
2071,68.1,68.1,-133,12,5
2072,72.1,72.1,-133,12,5
2073,75.69,75.69,-30,12,5
2074,76.1,76.1,-133,12,5
2075,78.69,78.69,-30,12,5
2076,80.1,80.1,-135,12,5
2077,81.69,81.69,-30,12,5
2078,130.07,130.07,-187,12,5
2079,130.97,130.97,-12,12,5
2080,131.5,131.5,-2,12,5
2081,131.69,131.69,-20,12,5
2082,160,160,-4,12,5
2083,180.01,180.01,-253.8,12,5
2084,180.3,180.3,-77,12,5
2085,0,0,-2780.6,12,6
2086,0.15,0.15,-80,12,6
2087,0.2,0.2,-100,12,6
2088,1,1,-420,12,6
2089,2,2,-50,12,6
2090,3.3,3.3,-10,12,6
2091,4.4,4.4,-10,12,6
2092,10.69,10.69,-10,12,6
2093,15.69,15.69,-53,12,6
2094,25.69,25.69,-60,12,6
2095,31,31,-180,12,6
2096,31.01,31.01,-120,12,6
2097,31.02,31.02,-70,12,6
2098,31.03,31.03,-70,12,6
2099,31.04,31.04,-40,12,6
2100,31.05,31.05,-110,12,6
2101,33.69,33.69,-8,12,6
2102,35.69,35.69,-30,12,6
2103,37.69,37.69,-25,12,6
2104,39.67,39.67,-20,12,6
2105,42.69,42.69,-135,12,6
2106,44.69,44.69,-90,12,6
2107,45.69,45.69,-160,12,6
2108,47.19,47.19,-120,12,6
2109,47.69,47.69,-175,12,6
2110,48.69,48.69,-120,12,6
2111,49.69,49.69,-30,12,6
2112,50.19,50.19,-100,12,6
2113,51.69,51.69,-120,12,6
2114,52.69,52.69,-115,12,6
2115,54.8,54.8,-112,12,6
2116,54.9,54.9,-112,12,6
2117,55,55,-112,12,6
2118,55.69,55.69,-30,12,6
2119,56.69,56.69,-45,12,6
2120,60.1,60.1,-133,12,6
2121,64.1,64.1,-133,12,6
2122,65.69,65.69,-50,12,6
2123,66.69,66.69,-90,12,6
2124,68.1,68.1,-133,12,6
2125,72.1,72.1,-133,12,6
2126,75.69,75.69,-30,12,6
2127,76.1,76.1,-133,12,6
2128,78.69,78.69,-30,12,6
2129,80.1,80.1,-135,12,6
2130,81.69,81.69,-30,12,6
2131,130.07,130.07,-187,12,6
2132,130.97,130.97,-12,12,6
2133,131.5,131.5,-2,12,6
2134,131.69,131.69,-20,12,6
2135,160,160,-4,12,6
2136,180.01,180.01,-253.8,12,6
2137,180.3,180.3,-77,12,6
2138,0,0,-2680,12,7
2139,0.15,0.15,-80,12,7
2140,0.2,0.2,-100,12,7
2141,1,1,-420,12,7
2142,2,2,-50,12,7
2143,3.3,3.3,-10,12,7
2144,4.4,4.4,-10,12,7
2145,10.69,10.69,-10,12,7
2146,15.69,15.69,-53,12,7
2147,25.69,25.69,-60,12,7
2148,31,31,-180,12,7
2149,31.01,31.01,-120,12,7
2150,31.02,31.02,-70,12,7
2151,31.03,31.03,-70,12,7
2152,31.04,31.04,-40,12,7
2153,31.05,31.05,-55,12,7
2154,31.07,31.07,-55,12,7
2155,33.69,33.69,-8,12,7
2156,35.69,35.69,-30,12,7
2157,37.69,37.69,-25,12,7
2158,39.67,39.67,-20,12,7
2159,42.69,42.69,-135,12,7
2160,44.69,44.69,-90,12,7
2161,45.69,45.69,-160,12,7
2162,47.19,47.19,-120,12,7
2163,47.69,47.69,-175,12,7
2164,48.69,48.69,-120,12,7
2165,49.69,49.69,-30,12,7
2166,50.19,50.19,-100,12,7
2167,51.69,51.69,-120,12,7
2168,52.69,52.69,-115,12,7
2169,54.8,54.8,-112,12,7
2170,54.9,54.9,-112,12,7
2171,55,55,-112,12,7
2172,55.69,55.69,-30,12,7
2173,56.69,56.69,-45,12,7
2174,60.1,60.1,-133,12,7
2175,64.1,64.1,-133,12,7
2176,65.69,65.69,-50,12,7
2177,66.69,66.69,-90,12,7
2178,68.1,68.1,-133,12,7
2179,72.1,72.1,-133,12,7
2180,75.69,75.69,-30,12,7
2181,76.1,76.1,-133,12,7
2182,78.69,78.69,-30,12,7
2183,80.1,80.1,-135,12,7
2184,81.69,81.69,-30,12,7
2185,130.07,130.07,-187,12,7
2186,130.97,130.97,-12,12,7
2187,131.5,131.5,-2,12,7
2188,131.69,131.69,-20,12,7
2189,160,160,-4,12,7
2190,180.01,180.01,-253.8,12,7
2191,180.3,180.3,-77,12,7
2192,0,0,-2646.9,12,8
2193,0.15,0.15,-80,12,8
2194,0.2,0.2,-100,12,8
2195,1,1,-420,12,8
2196,2,2,-50,12,8
2197,3.3,3.3,-10,12,8
2198,4.4,4.4,-10,12,8
2199,10.69,10.69,-10,12,8
2200,15.69,15.69,-53,12,8
2201,25.69,25.69,-60,12,8
2202,31,31,-180,12,8
2203,31.01,31.01,-120,12,8
2204,31.02,31.02,-70,12,8
2205,31.03,31.03,-70,12,8
2206,31.04,31.04,-40,12,8
2207,31.08,31.08,-55,12,8
2208,31.11,31.11,-55,12,8
2209,33.69,33.69,-8,12,8
2210,35.69,35.69,-30,12,8
2211,37.69,37.69,-25,12,8
2212,39.67,39.67,-20,12,8
2213,42.69,42.69,-135,12,8
2214,44.69,44.69,-90,12,8
2215,45.69,45.69,-160,12,8
2216,47.19,47.19,-120,12,8
2217,47.69,47.69,-175,12,8
2218,48.69,48.69,-120,12,8
2219,49.69,49.69,-30,12,8
2220,50.19,50.19,-100,12,8
2221,51.69,51.69,-120,12,8
2222,52.69,52.69,-115,12,8
2223,54.8,54.8,-112,12,8
2224,54.9,54.9,-112,12,8
2225,55,55,-112,12,8
2226,55.69,55.69,-30,12,8
2227,56.69,56.69,-45,12,8
2228,60.1,60.1,-133,12,8
2229,64.1,64.1,-133,12,8
2230,65.69,65.69,-50,12,8
2231,66.69,66.69,-90,12,8
2232,68.1,68.1,-133,12,8
2233,72.1,72.1,-133,12,8
2234,75.69,75.69,-30,12,8
2235,76.1,76.1,-133,12,8
2236,78.69,78.69,-30,12,8
2237,80.1,80.1,-135,12,8
2238,81.69,81.69,-30,12,8
2239,130.07,130.07,-187,12,8
2240,130.97,130.97,-12,12,8
2241,131.5,131.5,-2,12,8
2242,131.69,131.69,-20,12,8
2243,160,160,-4,12,8
2244,180.01,180.01,-253.8,12,8
2245,180.3,180.3,-77,12,8
2246,0,0,-3017.9,12,9
2247,0.15,0.15,-80,12,9
2248,0.2,0.2,-100,12,9
2249,1,1,-420,12,9
2250,2,2,-50,12,9
2251,3.3,3.3,-10,12,9
2252,4.4,4.4,-10,12,9
2253,10.69,10.69,-10,12,9
2254,15.69,15.69,-53,12,9
2255,25.69,25.69,-60,12,9
2256,31,31,-180,12,9
2257,31.01,31.01,-120,12,9
2258,31.02,31.02,-70,12,9
2259,31.03,31.03,-70,12,9
2260,31.04,31.04,-40,12,9
2261,31.05,31.05,-55,12,9
2262,31.07,31.07,-55,12,9
2263,33.69,33.69,-8,12,9
2264,35.69,35.69,-30,12,9
2265,37.69,37.69,-25,12,9
2266,39.67,39.67,-20,12,9
2267,42.69,42.69,-135,12,9
2268,44.69,44.69,-90,12,9
2269,45.69,45.69,-158,12,9
2270,47.19,47.19,-120,12,9
2271,47.69,47.69,-175,12,9
2272,48.69,48.69,-120,12,9
2273,49.69,49.69,-30,12,9
2274,50.19,50.19,-100,12,9
2275,51.69,51.69,-120,12,9
2276,52.69,52.69,-115,12,9
2277,54.8,54.8,-112,12,9
2278,55.69,55.69,-30,12,9
2279,56.69,56.69,-45,12,9
2280,60.1,60.1,-133,12,9
2281,64.1,64.1,-133,12,9
2282,65.69,65.69,-50,12,9
2283,66.69,66.69,-90,12,9
2284,68.1,68.1,-133,12,9
2285,72.1,72.1,-133,12,9
2286,75.69,75.69,-30,12,9
2287,76.1,76.1,-133,12,9
2288,78.69,78.69,-30,12,9
2289,80.1,80.1,-135,12,9
2290,81.69,81.69,-30,12,9
2291,130.07,130.07,-187,12,9
2292,130.97,130.97,-12,12,9
2293,131.5,131.5,-4,12,9
2294,131.69,131.69,-20,12,9
2295,160,160,-12,12,9
2296,180.01,180.01,-253.8,12,9
2297,180.3,180.3,-77,12,9
2298,0,0,-3459.9,12,10
2299,0.15,0.15,-80,12,10
2300,0.2,0.2,-100,12,10
2301,1,1,-600,12,10
2302,2,2,-50,12,10
2303,3.3,3.3,-10,12,10
2304,4.4,4.4,-10,12,10
2305,10.69,10.69,-10,12,10
2306,15.69,15.69,-53,12,10
2307,25.69,25.69,-60,12,10
2308,31,31,-180,12,10
2309,31.01,31.01,-120,12,10
2310,31.02,31.02,-70,12,10
2311,31.03,31.03,-70,12,10
2312,31.04,31.04,-40,12,10
2313,31.05,31.05,-55,12,10
2314,31.06,31.06,-55,12,10
2315,33.69,33.69,-8,12,10
2316,35.69,35.69,-30,12,10
2317,37.69,37.69,-25,12,10
2318,39.67,39.67,-20,12,10
2319,42.69,42.69,-135,12,10
2320,44.69,44.69,-90,12,10
2321,45.69,45.69,-158,12,10
2322,47.19,47.19,-120,12,10
2323,47.69,47.69,-175,12,10
2324,48.69,48.69,-120,12,10
2325,49.69,49.69,-30,12,10
2326,50.19,50.19,-100,12,10
2327,51.69,51.69,-120,12,10
2328,52.69,52.69,-115,12,10
2329,54.8,54.8,-112,12,10
2330,55.69,55.69,-30,12,10
2331,56.69,56.69,-45,12,10
2332,60.1,60.1,-8,12,10
2333,64.1,64.1,-8,12,10
2334,65.69,65.69,-50,12,10
2335,66.69,66.69,-90,12,10
2336,68.1,68.1,-8,12,10
2337,72.1,72.1,-8,12,10
2338,75.69,75.69,-30,12,10
2339,76.1,76.1,-8,12,10
2340,78.69,78.69,-30,12,10
2341,80.1,80.1,-10,12,10
2342,81.69,81.69,-30,12,10
2343,130.07,130.07,-337,12,10
2344,130.97,130.97,-12,12,10
2345,131.5,131.5,-4,12,10
2346,131.69,131.69,-20,12,10
2347,160,160,-12,12,10
2348,180.01,180.01,-253.8,12,10
2349,180.3,180.3,-77,12,10
2350,0,0,-3367.9,12,11
2351,0.15,0.15,-80,12,11
2352,0.2,0.2,-100,12,11
2353,1,1,-600,12,11
2354,2,2,-50,12,11
2355,3.3,3.3,-10,12,11
2356,4.4,4.4,-10,12,11
2357,10.69,10.69,-10,12,11
2358,15.69,15.69,-53,12,11
2359,25.69,25.69,-60,12,11
2360,31,31,-180,12,11
2361,31.01,31.01,-120,12,11
2362,31.02,31.02,-70,12,11
2363,31.03,31.03,-70,12,11
2364,31.04,31.04,-40,12,11
2365,31.05,31.05,-110,12,11
2366,33.69,33.69,-8,12,11
2367,35.69,35.69,-30,12,11
2368,37.69,37.69,-25,12,11
2369,39.67,39.67,-20,12,11
2370,42.69,42.69,-135,12,11
2371,44.69,44.69,-90,12,11
2372,45.69,45.69,-158,12,11
2373,47.19,47.19,-120,12,11
2374,47.69,47.69,-175,12,11
2375,48.69,48.69,-120,12,11
2376,49.69,49.69,-30,12,11
2377,50.19,50.19,-100,12,11
2378,51.69,51.69,-120,12,11
2379,52.69,52.69,-115,12,11
2380,54.8,54.8,-112,12,11
2381,54.9,54.9,-112,12,11
2382,55,55,-112,12,11
2383,55.69,55.69,-30,12,11
2384,56.69,56.69,-45,12,11
2385,60.1,60.1,-8,12,11
2386,64.1,64.1,-8,12,11
2387,65.69,65.69,-50,12,11
2388,66.69,66.69,-90,12,11
2389,68.1,68.1,-8,12,11
2390,72.1,72.1,-8,12,11
2391,75.69,75.69,-30,12,11
2392,76.1,76.1,-8,12,11
2393,78.69,78.69,-30,12,11
2394,80.1,80.1,-10,12,11
2395,81.69,81.69,-30,12,11
2396,130.07,130.07,-337,12,11
2397,130.97,130.97,-12,12,11
2398,131.5,131.5,-4,12,11
2399,131.69,131.69,-20,12,11
2400,160,160,-4,12,11
2401,180.01,180.01,-153.8,12,11
2402,180.3,180.3,-77,12,11
2403,0,0,-3395.1,12,12
2404,0.15,0.15,-80,12,12
2405,0.2,0.2,-100,12,12
2406,1,1,-600,12,12
2407,2,2,-50,12,12
2408,3.3,3.3,-10,12,12
2409,4.4,4.4,-10,12,12
2410,10.69,10.69,-10,12,12
2411,15.69,15.69,-53,12,12
2412,25.69,25.69,-60,12,12
2413,31,31,-180,12,12
2414,31.01,31.01,-120,12,12
2415,31.02,31.02,-70,12,12
2416,31.03,31.03,-70,12,12
2417,31.04,31.04,-40,12,12
2418,31.07,31.07,-55,12,12
2419,31.09,31.09,-55,12,12
2420,33.69,33.69,-8,12,12
2421,35.69,35.69,-30,12,12
2422,37.69,37.69,-25,12,12
2423,39.67,39.67,-20,12,12
2424,42.69,42.69,-135,12,12
2425,44.69,44.69,-90,12,12
2426,45.69,45.69,-158,12,12
2427,47.19,47.19,-120,12,12
2428,47.69,47.69,-175,12,12
2429,48.69,48.69,-120,12,12
