"I","PI0","PI1","QI","LI","TI"
1607,160,160,-947.4,11,22
1608,180,180,-694.9,11,22
1609,180.3,180.3,-57.1,11,22
1610,0,0,-10315.5,11,23
1611,0.1,0.1,-1,11,23
1612,0.6,0.6,-11,11,23
1613,0.7,0.7,-16.4,11,23
1614,1,1,-192.9,11,23
1615,1.5,1.5,-127.3,11,23
1616,2.5,2.5,-8.3,11,23
1617,4.5,4.5,-216.9,11,23
1618,5,5,-300,11,23
1619,6,6,-8.6,11,23
1620,7.7,7.7,-86.5,11,23
1621,8.4,8.4,-86.5,11,23
1622,9.2,9.2,-86.5,11,23
1623,10.4,10.4,-86.5,11,23
1624,12.02,12.02,-17,11,23
1625,14.01,14.01,-72,11,23
1626,15,15,-0.1,11,23
1627,15.5,15.5,-26.2,11,23
1628,16,16,-27.5,11,23
1629,16.25,16.25,-17.3,11,23
1630,17.02,17.02,-19,11,23
1631,18.01,18.01,-114,11,23
1632,18.8,18.8,-73,11,23
1633,20,20,-73,11,23
1634,21,21,-7.8,11,23
1635,24,24,-84.8,11,23
1636,25,25,-75,11,23
1637,26,26,-4.9,11,23
1638,26.8,26.8,-6.8,11,23
1639,28,28,-80,11,23
1640,28.03,28.03,-42,11,23
1641,29.01,29.01,-80,11,23
1642,30,30,-133.6,11,23
1643,30.01,30.01,-20,11,23
1644,31.5,31.5,-80,11,23
1645,32,32,-103.7,11,23
1646,32.03,32.03,-34,11,23
1647,34.02,34.02,-28,11,23
1648,34.5,34.5,-80,11,23
1649,35,35,-0.3,11,23
1650,35.03,35.03,-37,11,23
1651,35.5,35.5,-65,11,23
1652,35.7,35.7,-207.7,11,23
1653,36.01,36.01,-204,11,23
1654,36.5,36.5,-81.5,11,23
1655,37,37,-59.8,11,23
1656,37.02,37.02,-50,11,23
1657,37.03,37.03,-11,11,23
1658,38.01,38.01,-121.5,11,23
1659,39,39,-207.7,11,23
1660,39.01,39.01,-22,11,23
1661,39.52,39.52,-81.5,11,23
1662,40,40,-58.9,11,23
1663,40.01,40.01,-50,11,23
1664,40.4,40.4,-287.8,11,23
1665,41.03,41.03,-81.4,11,23
1666,41.26,41.26,-351,11,23
1667,41.5,41.5,-72.5,11,23
1668,41.8,41.8,-50,11,23
1669,42,42,-93.8,11,23
1670,42.02,42.02,-30,11,23
1671,42.2,42.2,-50,11,23
1672,42.38,42.38,-90,11,23
1673,42.4,42.4,-50,11,23
1674,42.5,42.5,-0.1,11,23
1675,43.28,43.28,-90,11,23
1676,43.56,43.56,-40,11,23
1677,44,44,-50,11,23
1678,44.17,44.17,-340,11,23
1679,44.18,44.18,-90,11,23
1680,44.2,44.2,-50,11,23
1681,44.4,44.4,-50,11,23
1682,44.6,44.6,-50,11,23
1683,44.84,44.84,-68.9,11,23
1684,45,45,-64.3,11,23
1685,45.01,45.01,-41,11,23
1686,45.2,45.2,-50,11,23
1687,45.4,45.4,-50,11,23
1688,45.53,45.53,-68.9,11,23
1689,45.6,45.6,-50,11,23
1690,46.52,46.52,-100,11,23
1691,47.5,47.5,-0.1,11,23
1692,47.51,47.51,-100,11,23
1693,48.52,48.52,-100,11,23
1694,50.02,50.02,-20,11,23
1695,50.5,50.5,-0.1,11,23
1696,50.9,50.9,-287.8,11,23
1697,55.13,55.13,-45,11,23
1698,60.03,60.03,-1,11,23
1699,60.13,60.13,-45,11,23
1700,65.5,65.5,-10,11,23
1701,70,70,-36,11,23
1702,70.04,70.04,-23.9,11,23
1703,70.13,70.13,-45,11,23
1704,73.34,73.34,-12,11,23
1705,73.38,73.38,-23.9,11,23
1706,73.5,73.5,-35,11,23
1707,75.6,75.6,-44.8,11,23
1708,76.69,76.69,-12,11,23
1709,76.73,76.73,-23.9,11,23
1710,78,78,-100,11,23
1711,79.5,79.5,-10,11,23
1712,80.03,80.03,-12,11,23
1713,80.07,80.07,-24.1,11,23
1714,130.01,130.01,-4,11,23
1715,133.12,133.12,-192,11,23
1716,145,145,-25.1,11,23
1717,145.01,145.01,-11.3,11,23
1718,160,160,-947.4,11,23
1719,180,180,-694.9,11,23
1720,180.3,180.3,-57.1,11,23
1721,0,0,-10762.3,11,24
1722,0.1,0.1,-1,11,24
1723,0.6,0.6,-11,11,24
1724,0.7,0.7,-19.2,11,24
1725,1,1,-183.8,11,24
1726,1.5,1.5,-133.6,11,24
1727,2.5,2.5,-11.5,11,24
1728,4.5,4.5,-219.8,11,24
1729,5,5,-300,11,24
1730,6,6,-14.2,11,24
1731,7.7,7.7,-86.5,11,24
1732,8.4,8.4,-86.5,11,24
1733,9.2,9.2,-86.5,11,24
1734,10.4,10.4,-86.5,11,24
1735,12.02,12.02,-17,11,24
1736,14.01,14.01,-72,11,24
1737,15,15,-0.1,11,24
1738,15.5,15.5,-26.2,11,24
1739,16,16,-27.5,11,24
1740,16.25,16.25,-20.4,11,24
1741,17.02,17.02,-19,11,24
1742,18.01,18.01,-114,11,24
1743,18.8,18.8,-73,11,24
1744,20,20,-95,11,24
1745,21,21,-7.8,11,24
1746,24,24,-84.8,11,24
1747,25,25,-70,11,24
1748,26,26,-4.9,11,24
1749,26.8,26.8,-6.8,11,24
1750,28,28,-183.7,11,24
1751,28.03,28.03,-23,11,24
1752,29.01,29.01,-80,11,24
1753,30,30,-128.6,11,24
1754,30.01,30.01,-20,11,24
1755,31.5,31.5,-80,11,24
1756,32.03,32.03,-34,11,24
1757,32.59,32.59,-50,11,24
1758,33,33,-59.8,11,24
1759,34.02,34.02,-28,11,24
1760,34.5,34.5,-80,11,24
1761,35,35,-0.3,11,24
1762,35.03,35.03,-19,11,24
1763,35.5,35.5,-65,11,24
1764,35.7,35.7,-207.7,11,24
1765,36.01,36.01,-204,11,24
1766,36.5,36.5,-81.7,11,24
1767,38,38,-44,11,24
1768,38.01,38.01,-121.7,11,24
1769,39,39,-207.7,11,24
1770,39.01,39.01,-22,11,24
1771,39.03,39.03,-19,11,24
1772,39.52,39.52,-81.7,11,24
1773,40,40,-58.9,11,24
1774,40.03,40.03,-4,11,24
1775,40.4,40.4,-287.8,11,24
1776,41.03,41.03,-81.5,11,24
1777,41.26,41.26,-351,11,24
1778,41.5,41.5,-72.5,11,24
1779,41.8,41.8,-50,11,24
1780,42,42,-50,11,24
1781,42.02,42.02,-30,11,24
1782,42.2,42.2,-50,11,24
1783,42.38,42.38,-90,11,24
1784,42.4,42.4,-50,11,24
1785,42.5,42.5,-0.1,11,24
1786,43.28,43.28,-90,11,24
1787,43.56,43.56,-40,11,24
1788,44,44,-50,11,24
1789,44.17,44.17,-340,11,24
1790,44.18,44.18,-90,11,24
1791,44.2,44.2,-50,11,24
1792,44.4,44.4,-50,11,24
1793,44.6,44.6,-50,11,24
1794,44.84,44.84,-68.9,11,24
1795,45,45,-64.3,11,24
1796,45.01,45.01,-41,11,24
1797,45.2,45.2,-50,11,24
1798,45.4,45.4,-50,11,24
1799,45.53,45.53,-68.9,11,24
1800,45.6,45.6,-50,11,24
1801,46.52,46.52,-100,11,24
1802,47.5,47.5,-0.1,11,24
1803,47.51,47.51,-100,11,24
1804,48.52,48.52,-100,11,24
1805,50.02,50.02,-20,11,24
1806,50.5,50.5,-0.1,11,24
1807,50.9,50.9,-287.8,11,24
1808,55.13,55.13,-45,11,24
1809,60.03,60.03,-12,11,24
1810,60.13,60.13,-45,11,24
1811,65.5,65.5,-10,11,24
1812,70,70,-35.6,11,24
1813,70.04,70.04,-27.4,11,24
1814,70.13,70.13,-45,11,24
1815,73.34,73.34,-12,11,24
1816,73.38,73.38,-27.4,11,24
1817,73.5,73.5,-10,11,24
1818,75.6,75.6,-61.8,11,24
1819,76.69,76.69,-12,11,24
1820,76.73,76.73,-27.4,11,24
1821,79.5,79.5,-10,11,24
1822,80.03,80.03,-12,11,24
1823,80.07,80.07,-27.6,11,24
1824,130.01,130.01,-4,11,24
1825,133.12,133.12,-192,11,24
1826,145,145,-25.1,11,24
1827,145.01,145.01,-11.3,11,24
1828,160,160,-1144.4,11,24
1829,180,180,-694.9,11,24
1830,180.3,180.3,-57.1,11,24
1831,180.3,180.3,5423.9,12,1
1832,96,96,191.7,12,1
1833,51,51,1,12,1
1834,46,46,1.2,12,1
1835,25.69,25.69,115,12,1
1836,24.69,24.69,115,12,1
1837,20.19,20.19,115,12,1
1838,20.09,20.09,115,12,1
1839,12,12,4,12,1
1840,11,11,4,12,1
1841,180.3,180.3,4958.1,12,2
1842,89,89,196.6,12,2
1843,44,44,0.9,12,2
1844,40,40,1,12,2
1845,25.69,25.69,115,12,2
1846,24.69,24.69,115,12,2
1847,20.19,20.19,115,12,2
1848,20.09,20.09,115,12,2
1849,12,12,1.5,12,2
1850,10,10,1.5,12,2
1851,180.3,180.3,4627,12,3
1852,84.5,84.5,200.5,12,3
1853,44,44,0.9,12,3
1854,40,40,1,12,3
1855,28.12,28.12,6.9,12,3
1856,25.69,25.69,115,12,3
1857,24.69,24.69,115,12,3
1858,20.19,20.19,115,12,3
1859,20.09,20.09,115,12,3
1860,0.5,0.5,162,12,3
1861,180.3,180.3,4421,12,4
1862,84.6,84.6,201.6,12,4
1863,44,44,0.8,12,4
1864,40,40,1,12,4
1865,28.67,28.67,5.9,12,4
1866,25.69,25.69,115,12,4
1867,24.69,24.69,115,12,4
1868,20.19,20.19,115,12,4
1869,20.09,20.09,115,12,4
1870,0.5,0.5,184,12,4
1871,180.3,180.3,4311.2,12,5
1872,83.4,83.4,200.2,12,5
1873,44,44,0.8,12,5
1874,40,40,1,12,5
1875,25.69,25.69,115,12,5
1876,24.69,24.69,115,12,5
1877,20.19,20.19,115,12,5
1878,20.09,20.09,115,12,5
1879,0.5,0.5,184,12,5
1880,180.3,180.3,4275.6,12,6
1881,85,85,200.2,12,6
1882,44,44,0.7,12,6
1883,40,40,1,12,6
1884,25.69,25.69,115,12,6
1885,24.69,24.69,115,12,6
1886,20.19,20.19,115,12,6
1887,20.09,20.09,115,12,6
1888,0.5,0.5,184,12,6
1889,180.3,180.3,4340,12,7
1890,90.5,90.5,200.2,12,7
1891,45.5,45.5,0.8,12,7
1892,40.5,40.5,1,12,7
1893,25.69,25.69,115,12,7
1894,24.69,24.69,115,12,7
1895,20.19,20.19,115,12,7
1896,20.09,20.09,115,12,7
1897,0.5,0.5,184,12,7
1898,180.3,180.3,4539.6,12,8
1899,95.69,95.69,200.2,12,8
1900,50.69,50.69,1,12,8
1901,45.69,45.69,1,12,8
1902,25.69,25.69,115,12,8
1903,24.69,24.69,115,12,8
1904,20.19,20.19,115,12,8
1905,20.09,20.09,115,12,8
1906,0.5,0.5,184,12,8
1907,180.3,180.3,5023.1,12,9
1908,97.69,97.69,198.1,12,9
1909,52.69,52.69,1,12,9
1910,47.69,47.69,1.2,12,9
1911,25.69,25.69,115,12,9
1912,24.69,24.69,115,12,9
1913,20.44,20.44,1,12,9
1914,20.19,20.19,115,12,9
1915,20.09,20.09,115,12,9
1916,19.44,19.44,1,12,9
1917,0.5,0.5,184,12,9
1918,180.3,180.3,5824,12,10
1919,101.62,101.62,199.5,12,10
1920,60.1,60.1,1.8,12,10
1921,55.1,55.1,2,12,10
1922,53.83,53.83,1.9,12,10
1923,25.69,25.69,115,12,10
1924,24.69,24.69,115,12,10
1925,20.19,20.19,115,12,10
1926,20.09,20.09,115,12,10
1927,0.5,0.5,184,12,10
1928,180.3,180.3,6222.3,12,11
1929,129.07,129.07,182.6,12,11
1930,84.07,84.07,2,12,11
1931,75,75,2.3,12,11
1932,25.69,25.69,115,12,11
1933,24.69,24.69,115,12,11
1934,21.86,21.86,0.5,12,11
1935,20.86,20.86,0.5,12,11
1936,20.19,20.19,115,12,11
1937,20.09,20.09,115,12,11
1938,0.5,0.5,184,12,11
1939,180.3,180.3,6314.1,12,12
1940,117.5,117.5,175.9,12,12
1941,72.5,72.5,2,12,12
1942,67.5,67.5,2.5,12,12
1943,25.69,25.69,115,12,12
1944,24.69,24.69,115,12,12
1945,20.19,20.19,115,12,12
1946,20.09,20.09,115,12,12
1947,18.26,18.26,4,12,12
1948,17.26,17.26,4,12,12
1949,0.5,0.5,184,12,12
1950,180.3,180.3,6430.8,12,13
1951,120.03,120.03,180.1,12,13
1952,75.03,75.03,2.2,12,13
1953,70.03,70.03,2.2,12,13
1954,25.69,25.69,115,12,13
1955,24.69,24.69,115,12,13
1956,20.19,20.19,115,12,13
1957,20.11,20.11,8,12,13
1958,20.09,20.09,115,12,13
1959,19.11,19.11,8,12,13
1960,0.5,0.5,184,12,13
1961,180.3,180.3,6286,12,14
1962,99.25,99.25,185.2,12,14
1963,54.25,54.25,1.9,12,14
1964,50,50,2,12,14
1965,25.69,25.69,115,12,14
1966,24.69,24.69,115,12,14
1967,20.19,20.19,115,12,14
1968,20.09,20.09,115,12,14
1969,18.45,18.45,7.5,12,14
1970,17.45,17.45,7.5,12,14
1971,0.5,0.5,184,12,14
1972,180.3,180.3,6219,12,15
1973,97,97,88.5,12,15
1974,52,52,1.8,12,15
1975,50,50,1.8,12,15
1976,25.69,25.69,115,12,15
1977,24.69,24.69,115,12,15
1978,20.19,20.19,115,12,15
1979,20.09,20.09,115,12,15
1980,17.4,17.4,8,12,15
1981,16.4,16.4,8,12,15
1982,0.5,0.5,184,12,15
1983,180.3,180.3,6314.5,12,16
1984,93,93,110.6,12,16
1985,53,53,0.6,12,16
1986,50,50,1,12,16
1987,35,35,2.5,12,16
1988,25.69,25.69,115,12,16
1989,24.69,24.69,115,12,16
1990,20.19,20.19,115,12,16
1991,20.09,20.09,115,12,16
1992,15.17,15.17,6.5,12,16
1993,14.17,14.17,6.5,12,16
1994,0.5,0.5,184,12,16
1995,180.3,180.3,6220.4,12,17
1996,93,93,107.1,12,17
1997,53,53,0.7,12,17
1998,50,50,1,12,17
1999,35,35,2.5,12,17
2000,25.69,25.69,115,12,17
2001,24.69,24.69,115,12,17
2002,20.19,20.19,115,12,17
2003,20.09,20.09,115,12,17
2004,15.24,15.24,7.5,12,17
2005,14.24,14.24,7.5,12,17
2006,0.5,0.5,184,12,17
2007,180.3,180.3,6148.8,12,18
2008,100.81,100.81,76,12,18
2009,55.81,55.81,0.7,12,18
2010,50.81,50.81,1,12,18
2011,35,35,2.5,12,18
2012,25.69,25.69,115,12,18
2013,24.69,24.69,115,12,18
2014,20.19,20.19,115,12,18
2015,20.09,20.09,115,12,18
2016,17.36,17.36,13.5,12,18
2017,16.36,16.36,13.5,12,18
2018,0.5,0.5,184,12,18
2019,180.3,180.3,6001.9,12,19
2020,118.58,118.58,15.9,12,19
2021,73.58,73.58,0.3,12,19
2022,68.58,68.58,1,12,19
2023,35,35,2,12,19
2024,25.69,25.69,115,12,19
2025,24.69,24.69,115,12,19
2026,22.99,22.99,13,12,19
2027,21.99,21.99,13,12,19
2028,20.19,20.19,115,12,19
2029,20.09,20.09,115,12,19
2030,0.5,0.5,184,12,19
2031,180.3,180.3,6188.1,12,20
2032,149,149,9.6,12,20
2033,75,75,0.1,12,20
2034,73,73,0.8,12,20
2035,35,35,2,12,20
2036,26.22,26.22,14,12,20
2037,25.69,25.69,115,12,20
2038,25.22,25.22,14,12,20
2039,24.69,24.69,115,12,20
2040,20.19,20.19,115,12,20
2041,20.09,20.09,115,12,20
2042,0.5,0.5,184,12,20
2043,180.3,180.3,6721.6,12,21
2044,149,149,9.5,12,21
2045,75,75,0.1,12,21
2046,73,73,0.6,12,21
2047,35,35,2,12,21
2048,28.45,28.45,13.5,12,21
2049,27.45,27.45,13.5,12,21
2050,25.69,25.69,115,12,21
2051,24.69,24.69,115,12,21
2052,20.19,20.19,115,12,21
2053,20.09,20.09,115,12,21
2054,0.5,0.5,184,12,21
2055,180.3,180.3,6649.2,12,22
2056,150,150,9.5,12,22
2057,75,75,0.1,12,22
2058,73,73,0.5,12,22
2059,35,35,2,12,22
2060,27.7,27.7,13.5,12,22
2061,26.7,26.7,13.5,12,22
2062,25.69,25.69,115,12,22
2063,24.69,24.69,115,12,22
2064,20.19,20.19,115,12,22
2065,20.09,20.09,115,12,22
2066,0.5,0.5,184,12,22
2067,0.01,0.01,0.1,12,22
2068,180.3,180.3,6359,12,23
2069,117.84,117.84,24.5,12,23
2070,72.84,72.84,0.1,12,23
2071,67.84,67.84,0.3,12,23
2072,35,35,2,12,23
2073,25.69,25.69,115,12,23
2074,24.69,24.69,115,12,23
2075,24.37,24.37,15.5,12,23
2076,23.37,23.37,15.5,12,23
2077,20.19,20.19,115,12,23
2078,20.09,20.09,115,12,23
2079,0.5,0.5,184,12,23
2080,180.3,180.3,5960.4,12,24
2081,96.31,96.31,180,12,24
2082,51.31,51.31,0.1,12,24
2083,46.31,46.31,0.7,12,24
2084,35,35,1.5,12,24
2085,25.69,25.69,115,12,24
2086,24.69,24.69,115,12,24
2087,20.19,20.19,115,12,24
2088,20.09,20.09,115,12,24
2089,15.44,15.44,8,12,24
2090,14.44,14.44,8,12,24
2091,0.5,0.5,184,12,24
2092,0,0,-4937.6,12,1
2093,0.2,0.2,-100,12,1
2094,1,1,-630,12,1
2095,10.69,10.69,-10,12,1
2096,15.69,15.69,-53,12,1
2097,23.35,23.35,-10,12,1
2098,24.49,24.49,-10,12,1
2099,25.69,25.69,-85,12,1
2100,26.15,26.15,-80,12,1
2101,29.69,29.69,-25,12,1
2102,32.15,32.15,-50,12,1
2103,33.69,33.69,-8,12,1
2104,35.69,35.69,-30,12,1
2105,37.69,37.69,-25,12,1
2106,40.1,40.1,-17,12,1
2107,41.69,41.69,-160,12,1
2108,42.69,42.69,-115,12,1
2109,43.19,43.19,-120,12,1
2110,44.1,44.1,-17,12,1
2111,44.69,44.69,-120,12,1
2112,45.69,45.69,-305,12,1
2113,46.69,46.69,-120,12,1
2114,47.69,47.69,-60,12,1
2115,48.1,48.1,-17,12,1
2116,49.67,49.67,-20,12,1
2117,49.69,49.69,-30,12,1
2118,50.69,50.69,-115,12,1
2119,52.1,52.1,-17,12,1
2120,54,54,-112,12,1
2121,54.2,54.2,-112,12,1
2122,54.8,54.8,-112,12,1
2123,55.69,55.69,-30,12,1
2124,56.1,56.1,-17,12,1
2125,56.69,56.69,-45,12,1
2126,60.1,60.1,-15,12,1
2127,62.69,62.69,-20,12,1
2128,65.69,65.69,-50,12,1
2129,66.69,66.69,-90,12,1
2130,75.69,75.69,-30,12,1
2131,78.69,78.69,-30,12,1
2132,81.69,81.69,-30,12,1
2133,130.07,130.07,-187,12,1
2134,130.97,130.97,-12,12,1
2135,131.5,131.5,-2,12,1
2136,131.69,131.69,-20,12,1
2137,160,160,-4,12,1
2138,180.01,180.01,-253.8,12,1
2139,180.3,180.3,-77,12,1
2140,0,0,-4444,12,2
2141,0.2,0.2,-100,12,2
2142,1,1,-420,12,2
2143,10.69,10.69,-10,12,2
2144,15.69,15.69,-53,12,2
2145,23.35,23.35,-10,12,2
2146,24.49,24.49,-10,12,2
2147,25.69,25.69,-85,12,2
2148,26.15,26.15,-80,12,2
2149,29.69,29.69,-25,12,2
2150,32.15,32.15,-50,12,2
2151,33.69,33.69,-8,12,2
2152,35.69,35.69,-30,12,2
2153,37.69,37.69,-25,12,2
2154,40.1,40.1,-133,12,2
2155,41.69,41.69,-160,12,2
2156,42.69,42.69,-115,12,2
2157,43.19,43.19,-120,12,2
2158,44.1,44.1,-133,12,2
2159,44.69,44.69,-120,12,2
2160,45.69,45.69,-305,12,2
2161,46.69,46.69,-120,12,2
2162,47.69,47.69,-60,12,2
2163,48.1,48.1,-133,12,2
2164,49.67,49.67,-20,12,2
2165,49.69,49.69,-30,12,2
2166,50.69,50.69,-115,12,2
2167,52.1,52.1,-133,12,2
2168,54,54,-112,12,2
2169,54.2,54.2,-112,12,2
2170,54.8,54.8,-112,12,2
2171,55.69,55.69,-30,12,2
2172,56.1,56.1,-133,12,2
2173,56.69,56.69,-45,12,2
2174,60.1,60.1,-135,12,2
2175,62.69,62.69,-20,12,2
2176,65.69,65.69,-50,12,2
2177,66.69,66.69,-90,12,2
2178,75.69,75.69,-30,12,2
2179,78.69,78.69,-30,12,2
2180,81.69,81.69,-30,12,2
2181,130.07,130.07,-187,12,2
2182,130.97,130.97,-12,12,2
2183,131.5,131.5,-2,12,2
2184,131.69,131.69,-20,12,2
2185,160,160,-4,12,2
2186,180.01,180.01,-253.8,12,2
2187,180.3,180.3,-77,12,2
2188,0,0,-4543.5,12,3
2189,0.2,0.2,-100,12,3
2190,1,1,-420,12,3
2191,10.69,10.69,-10,12,3
2192,15.69,15.69,-53,12,3
2193,23.35,23.35,-10,12,3
2194,24.49,24.49,-10,12,3
2195,25.69,25.69,-85,12,3
2196,26.15,26.15,-80,12,3
2197,29.69,29.69,-25,12,3
2198,32.15,32.15,-50,12,3
2199,33.69,33.69,-8,12,3
2200,35.69,35.69,-30,12,3
2201,37.69,37.69,-25,12,3
2202,40.1,40.1,-133,12,3
2203,41.69,41.69,-160,12,3
2204,42.69,42.69,-115,12,3
2205,43.19,43.19,-120,12,3
2206,44.1,44.1,-133,12,3
2207,44.69,44.69,-120,12,3
2208,45.69,45.69,-305,12,3
2209,46.69,46.69,-120,12,3
2210,47.69,47.69,-60,12,3
2211,48.1,48.1,-133,12,3
2212,49.67,49.67,-20,12,3
2213,49.69,49.69,-30,12,3
2214,50.69,50.69,-115,12,3
2215,52.1,52.1,-133,12,3
2216,54,54,-112,12,3
2217,54.2,54.2,-112,12,3
2218,54.8,54.8,-112,12,3
2219,55.69,55.69,-30,12,3
2220,56.1,56.1,-133,12,3
2221,56.69,56.69,-45,12,3
2222,60.1,60.1,-135,12,3
2223,62.69,62.69,-20,12,3
2224,65.69,65.69,-50,12,3
2225,66.69,66.69,-90,12,3
2226,75.69,75.69,-30,12,3
2227,78.69,78.69,-30,12,3
2228,81.69,81.69,-30,12,3
2229,130.07,130.07,-187,12,3
2230,130.97,130.97,-12,12,3
2231,131.5,131.5,-2,12,3
2232,131.69,131.69,-20,12,3
2233,160,160,-4,12,3
2234,180.01,180.01,-253.8,12,3
2235,180.3,180.3,-77,12,3
2236,0,0,-4534.1,12,4
2237,0.2,0.2,-100,12,4
2238,1,1,-420,12,4
2239,10.69,10.69,-10,12,4
2240,15.69,15.69,-53,12,4
2241,23.35,23.35,-10,12,4
2242,24.49,24.49,-10,12,4
2243,25.69,25.69,-85,12,4
2244,26.15,26.15,-80,12,4
2245,29.69,29.69,-25,12,4
2246,32.15,32.15,-50,12,4
2247,33.69,33.69,-8,12,4
2248,35.69,35.69,-30,12,4
2249,37.69,37.69,-25,12,4
2250,40.1,40.1,-133,12,4
2251,41.69,41.69,-160,12,4
2252,42.69,42.69,-115,12,4
2253,43.19,43.19,-120,12,4
2254,44.1,44.1,-133,12,4
2255,44.69,44.69,-120,12,4
2256,45.69,45.69,-305,12,4
2257,46.69,46.69,-120,12,4
2258,47.69,47.69,-60,12,4
2259,48.1,48.1,-133,12,4
2260,49.67,49.67,-20,12,4
2261,49.69,49.69,-30,12,4
2262,50.69,50.69,-115,12,4
2263,52.1,52.1,-133,12,4
2264,54,54,-112,12,4
2265,54.2,54.2,-112,12,4
2266,54.8,54.8,-112,12,4
2267,55.69,55.69,-30,12,4
2268,56.1,56.1,-133,12,4
2269,56.69,56.69,-45,12,4
2270,60.1,60.1,-135,12,4
2271,62.69,62.69,-20,12,4
2272,65.69,65.69,-50,12,4
2273,66.69,66.69,-90,12,4
2274,75.69,75.69,-30,12,4
2275,78.69,78.69,-30,12,4
2276,81.69,81.69,-30,12,4
2277,130.07,130.07,-187,12,4
2278,130.97,130.97,-12,12,4
2279,131.5,131.5,-2,12,4
2280,131.69,131.69,-20,12,4
2281,160,160,-4,12,4
2282,180.01,180.01,-253.8,12,4
2283,180.3,180.3,-77,12,4
2284,0,0,-4535.8,12,5
2285,0.2,0.2,-100,12,5
2286,1,1,-420,12,5
2287,10.69,10.69,-10,12,5
2288,15.69,15.69,-53,12,5
2289,23.35,23.35,-10,12,5
2290,24.49,24.49,-10,12,5
2291,25.69,25.69,-85,12,5
2292,26.15,26.15,-80,12,5
2293,29.69,29.69,-25,12,5
2294,32.15,32.15,-50,12,5
2295,33.69,33.69,-8,12,5
2296,35.69,35.69,-30,12,5
2297,37.69,37.69,-25,12,5
2298,40.1,40.1,-133,12,5
2299,41.69,41.69,-160,12,5
2300,42.69,42.69,-115,12,5
2301,43.19,43.19,-120,12,5
2302,44.1,44.1,-133,12,5
2303,44.69,44.69,-120,12,5
2304,45.69,45.69,-305,12,5
2305,46.69,46.69,-120,12,5
2306,47.69,47.69,-60,12,5
2307,48.1,48.1,-133,12,5
2308,49.67,49.67,-20,12,5
2309,49.69,49.69,-30,12,5
2310,50.69,50.69,-115,12,5
2311,52.1,52.1,-133,12,5
2312,54,54,-112,12,5
2313,54.2,54.2,-112,12,5
2314,54.8,54.8,-112,12,5
2315,55.69,55.69,-30,12,5
2316,56.1,56.1,-133,12,5
2317,56.69,56.69,-45,12,5
2318,60.1,60.1,-135,12,5
2319,62.69,62.69,-20,12,5
2320,65.69,65.69,-50,12,5
2321,66.69,66.69,-90,12,5
2322,75.69,75.69,-30,12,5
2323,78.69,78.69,-30,12,5
2324,81.69,81.69,-30,12,5
2325,130.07,130.07,-187,12,5
2326,130.97,130.97,-12,12,5
2327,131.5,131.5,-2,12,5
2328,131.69,131.69,-20,12,5
2329,160,160,-4,12,5
2330,180.01,180.01,-253.8,12,5
2331,180.3,180.3,-77,12,5
2332,0,0,-4573.3,12,6
2333,0.2,0.2,-100,12,6
2334,1,1,-420,12,6
2335,10.69,10.69,-10,12,6
2336,15.69,15.69,-53,12,6
2337,23.35,23.35,-10,12,6
2338,24.49,24.49,-10,12,6
2339,25.69,25.69,-85,12,6
2340,26.15,26.15,-80,12,6
2341,29.69,29.69,-25,12,6
2342,32.15,32.15,-50,12,6
2343,33.69,33.69,-8,12,6
2344,35.69,35.69,-30,12,6
2345,37.69,37.69,-25,12,6
2346,40.1,40.1,-133,12,6
2347,41.69,41.69,-160,12,6
2348,42.69,42.69,-115,12,6
2349,43.19,43.19,-120,12,6
2350,44.1,44.1,-133,12,6
2351,44.69,44.69,-120,12,6
2352,45.69,45.69,-305,12,6
2353,46.69,46.69,-120,12,6
2354,47.69,47.69,-60,12,6
2355,48.1,48.1,-133,12,6
2356,49.67,49.67,-20,12,6
2357,49.69,49.69,-30,12,6
2358,50.69,50.69,-115,12,6
2359,52.1,52.1,-133,12,6
2360,54,54,-112,12,6
2361,54.2,54.2,-112,12,6
2362,54.8,54.8,-112,12,6
2363,55.69,55.69,-30,12,6
2364,56.1,56.1,-133,12,6
2365,56.69,56.69,-45,12,6
2366,60.1,60.1,-135,12,6
2367,62.69,62.69,-20,12,6
2368,65.69,65.69,-50,12,6
2369,66.69,66.69,-90,12,6
2370,75.69,75.69,-30,12,6
2371,78.69,78.69,-30,12,6
2372,81.69,81.69,-30,12,6
2373,130.07,130.07,-187,12,6
2374,130.97,130.97,-12,12,6
2375,131.5,131.5,-2,12,6
2376,131.69,131.69,-20,12,6
2377,160,160,-4,12,6
2378,180.01,180.01,-253.8,12,6
2379,180.3,180.3,-77,12,6
2380,0,0,-4575.7,12,7
2381,0.2,0.2,-100,12,7
2382,1,1,-420,12,7
2383,10.69,10.69,-10,12,7
2384,15.69,15.69,-53,12,7
2385,23.35,23.35,-10,12,7
2386,24.49,24.49,-10,12,7
2387,25.69,25.69,-85,12,7
2388,26.15,26.15,-80,12,7
2389,29.69,29.69,-25,12,7
2390,32.15,32.15,-50,12,7
2391,33.69,33.69,-8,12,7
2392,35.69,35.69,-30,12,7
2393,37.69,37.69,-25,12,7
2394,40.1,40.1,-133,12,7
2395,41.69,41.69,-160,12,7
2396,42.69,42.69,-115,12,7
2397,43.19,43.19,-120,12,7
2398,44.1,44.1,-133,12,7
2399,44.69,44.69,-120,12,7
2400,45.69,45.69,-305,12,7
